Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess,
2037,"0,006313","0,038633","0,023407","0,020918",51,"89,271998","0,458961",0,"2,939463","23,595572","4,953384",
2038,"0,009484","0,037163","0,028004","0,022576",50,"97,225976","0,560078",0,"2,22683","25,025129","4,517794",
2039,"0,006864","0,039833","0,06352","0,020568",49,"130,78491","1,296323",0,"2,403736","24,243832","6,088257",
2040,"0,006566","0,054935","0,0542","0,019827",50,"135,528737","1,083997",0,"1,912117","25,407791","13,809443",
2041,"0,005561","0,054229","0,057446","0,020418",50,"137,654053","1,148919",0,"5,099297","23,043633","13,075352",
2042,"0,005396","0,056333","0,057692","0,022194",49,"141,61552","1,177387",0,"2,969742","23,929358","15,021324",
2043,"0,00685","0,056325","0,052723","0,01811",51,"134,007794","1,033784",0,"7,155895","23,367405","11,069059",
2044,"0,006269","0,055587","0,058866","0,024005",49,"144,726335","1,201344",0,"3,082275","23,47064","14,738798",
2045,"0,005339","0,056071","0,055283","0,019427",51,"136,120437","1,083972",0,"4,804134","23,569345","10,639191",
2046,"0,005771","0,054471","0,055109","0,018712",49,"134,063925","1,124665",0,"4,661322","23,941755","12,717724",
2047,"0,007444","0,059204","0,060192","0,020687",50,"147,526647","1,203833",0,"4,024029","22,913218","15,370607",
2048,"0,00664","0,066034","0,059516","0,021027",51,"153,217513","1,166986",0,"5,951643","23,613691","17,272711",
2049,"0,006437","0,053041","0,056511","0,019723",51,"135,712071","1,108066",0,"2,597332","24,045706","13,28969",
2050,"0,006928","0,057745","0,058758","0,017932",49,"141,362168","1,199142",0,"4,626274","24,099112","14,678717",
2051,"0,005425","0,057083","0,058761","0,018572",48,"139,841512","1,224195",0,"4,394531","23,544788","15,22994",
2052,"0,006545","0,065253","0,065938","0,022806",50,"160,542222","1,318757",0,"6,629705","23,351192","16,58392",
2053,"0,005794","0,059363","0,059568","0,017864",48,"142,588573","1,240992",0,"3,236532","26,162386","14,144659",
2054,"0,007293","0,058443","0,059868","0,018395",49,"143,998183","1,221786",0,"5,15008","23,712873","13,473988",
2055,"0,007941","0,060418","0,045192","0,023988",47,"137,539292","0,961537",0,"4,367352","25,354147","16,059875",
2056,"0,006356","0,060797","0,041158","0,027477",49,"135,788198","0,839958",0,"9,380579","27,305365","15,444994",
2057,"0,006209","0,04945","0,042409","0,026277",48,"124,344929","0,883516",0,"2,595425","24,163485","13,574839",
2058,"0,007099","0,049088","0,039705","0,027388",47,"123,279872","0,844789",0,"2,551079","25,015354","13,664246",
2059,"0,008998","0,046013","0,026432","0,022448",47,"103,892229","0,562381",0,"2,562046","23,763657","11,790037",
2060,"0,005635","0,041282","0,045217","0,029906",48,"122,040314","0,942031",0,"2,811432","24,786234","5,067587",
2061,"0,005466","0,052573","0,030647","0,022647",49,"111,332779","0,625446",0,"2,215147","24,758577","15,594959",
2062,"0,006367","0,046844","0,029015","0,020236",47,"102,463287","0,61735",0,"10,275364","24,567127","4,184008",
2063,"0,00694","0,047017","0,025763","0,026978",51,"106,697788","0,505149",0,"3,702641","25,28429","5,596161",
2064,"0,005436","0,040554","0,029937","0,024245",52,"100,171761","0,575707",0,"2,68364","25,029898","5,950451",
2065,"0,006549","0,045567","0,027617","0,022806",51,"102,538652","0,541509",0,"5,229235","25,201321","5,675077",
2066,"0,00592","0,042692","0,046403","0,026309",50,"121,324451","0,92806",0,"4,421949","24,181604","5,321503",
2067,"0,008899","0,050974","0,066799","0,020494",53,"147,166024","1,260359",0,"2,051353","25,796175","11,385441",
2068,"0,005522","0,057034","0,064768","0,019362",54,"146,686521","1,199409",0,"2,830505","26,177406","15,295267",
2069,"0,005378","0,06831","0,065825","0,018361",53,"157,874037","1,241981",0,"8,896589","23,984909","16,299963",
2070,"0,00538","0,060477","0,059715","0,020769",50,"146,340239","1,194292",0,"3,602266","24,253607","14,065742",
2071,"0,007669","0,063628","0,062708","0,018697",51,"152,702548","1,229571",0,"10,297298","24,293661","13,008356",
2072,"0,007383","0,061675","0,060125","0,01862",51,"147,803675","1,178929",0,"2,934456","24,758816","11,849165",
2073,"0,007978","0,061075","0,065453","0,020288",52,"154,794706","1,258707",0,"2,725124","26,434898","15,343189",
2074,"0,007217","0,068135","0,061891","0,019717",52,"156,958932","1,190211",0,"6,333351","25,436401","17,115116",
2075,"0,006144","0,065929","0,062816","0,021909",51,"156,798641","1,231687",0,"3,415823","25,054932","16,785622",
2076,"0,006061","0,063765","0,04658","0,022788",52,"139,194157","0,895777",0,"3,561974","26,566029","14,530182",
2077,"0,006293","0,056286","0,027274","0,023414",54,"113,267141","0,505078",0,"4,520416","24,719954","16,002417",
2078,"0,006459","0,043276","0,028047","0,022371",54,"100,153325","0,519393",0,"3,61371","25,115967","4,430532",
2079,"0,005459","0,046582","0,067504","0,019381",54,"138,925219","1,250073",0,"8,032322","24,742842","6,84166",
2080,"0,005818","0,057826","0,064272","0,023874",53,"151,79042","1,212687",0,"2,198696","25,620222","14,697552",
2081,"0,005495","0,059442","0,052972","0,02363",49,"141,53839","1,081055",0,"4,700184","25,964737","12,499809",
2082,"0,007409","0,065151","0,06492","0,022032",52,"159,512101","1,248471",0,"1,916885","24,065971","18,188477",
2083,"0,005533","0,063373","0,066333","0,019739",52,"154,978104","1,275633",0,"3,390551","25,693178","14,513493",
2084,"0,006386","0,059152","0,065461","0,023071",51,"154,07014","1,283553",0,"3,55196","26,968718","14,707088",
2085,"0,006365","0,06466","0,052317","0,038157",51,"161,49933","1,025825",0,"6,786823","24,787664","18,391132",
2086,"0,00649","0,066937","0,034816","0,022085",51,"130,32748","0,68266",0,"4,016399","24,112701","21,345615",
2087,"0,005971","0,047581","0,026735","0,02111",51,"101,396947","0,524225",0,"8,409262","23,574352","8,361578",
2088,"0,006285","0,04317","0,029454","0,023669",54,"102,578968","0,54545",0,"3,950834","25,944948","4,918098",
2089,"0,006019","0,041693","0,029132","0,021945",54,"98,788515","0,539475",0,"2,949953","24,554968","7,568121",
2090,"0,006611","0,042013","0,02577","0,020444",52,"94,837254","0,495574",0,"3,445387","23,773193","6,981611",
2091,"0,005526","0,039771","0,026959","0,022468",52,"94,723585","0,518443",0,"3,479719","24,942398","5,137205",
2092,"0,005821","0,04022","0,030643","0,020813",52,"97,496727","0,589284",0,"3,57151","24,504662","5,675077",
2093,"0,005913","0,041798","0,027351","0,021963",51,"97,02529","0,536288",0,"2,340794","24,809361","7,136345",
2094,"0,005604","0,039159","0,025277","0,020872",52,"90,912267","0,486103",0,"3,319502","24,41144","4,38714",
2095,"0,005853","0,037892","0,025819","0,022946",51,"92,509566","0,506256",0,"2,310276","23,908854","5,94902",
2096,"0,006363","0,03921","0,02396","0,02056",52,"90,093297","0,460776",0,"3,269196","23,632526","4,328489",
2097,"0,009132","0,037835","0,055143","0,018534",53,"120,643561","1,040433",0,"2,27809","24,177551","5,706549",
2098,"0,008304","0,050889","0,061548","0,019467",53,"140,207913","1,161278",0,"2,36392","24,620295","8,87537",
2099,"0,005766","0,047841","0,048401","0,022987",51,"124,994352","0,94903",0,"3,17359","24,19591","10,467291",
2100,"0,006155","0,053628","0,05565","0,019627",52,"135,060647","1,070193",0,"4,575491","23,657322","11,073351",
2101,"0,006345","0,065902","0,064951","0,022325",53,"159,523712","1,225493",0,"4,299402","24,708986","15,369177",
2102,"0,006587","0,05736","0,056494","0,019837",52,"140,277641","1,086426",0,"3,162146","24,508238","14,763594",
2103,"0,00625","0,064928","0,043242","0,023127",51,"137,547062","0,847876",0,"3,896713","23,226261","17,603874",
2104,"0,006821","0,051467","0,045174","0,023925",52,"127,386489","0,868722",0,"3,302097","25,642395","14,73546",
2105,"0,006125","0,049898","0,043922","0,022679",51,"122,624102","0,861221",0,"2,538681","24,740934","11,252642",
2106,"0,006266","0,050374","0,045108","0,03036",53,"132,107883","0,851102",0,"2,44689","28,336525","11,951208",
2107,"0,007013","0,049376","0,040753","0,025122",53,"122,263961","0,768929",0,"2,24781","25,292873","12,385845",
2108,"0,005768","0,047756","0,051001","0,022152",52,"126,676675","0,980786",0,"2,834558","23,657799","13,658047",
2109,"0,00545","0,053167","0,042149","0,030578",53,"131,343636","0,795256",0,"2,3458","25,898218","10,253906",
2110,"0,005583","0,048581","0,031187","0,022586",52,"107,936893","0,599742",0,"2,481222","24,378061","13,626575",
2111,"0,0065","0,041535","0,023577","0,020302",52,"91,91313","0,453398",0,"3,060579","23,638725","8,071661",
2112,"0,006992","0,037085","0,044279","0,029776",53,"118,131861","0,835444",0,"2,089262","23,663282","5,420208",
2113,"0,005576","0,05011","0,030732","0,021782",53,"108,19965","0,57985",0,"2,260685","24,970531","9,334326",
2114,"0,006467","0,040679","0,026295","0,02252",53,"95,960006","0,496123",0,"2,614021","23,988008","6,324291",
2115,"0,005401","0,040919","0,025232","0,020481",53,"92,03246","0,476082",0,"5,959272","24,572372","4,2696",
2116,"0,005468","0,037403","0,024464","0,02277",52,"90,105423","0,470463",0,"2,192974","23,738623","4,939079",
2117,"0,005411","0,039157","0,025077","0,023058",52,"92,703328","0,482241",0,"6,607056","23,805141","3,969193",
2118,"0,005657","0,039622","0,025526","0,022454",55,"93,259954","0,464113",0,"6,919146","23,795128","4,173994",
2119,"0,008518","0,04001","0,024743","0,023829",56,"97,100008","0,441844",0,"2,34437","24,468184","6,130457",
2120,"0,005361","0,037404","0,025722","0,022779",55,"91,265651","0,46767",0,"2,276659","24,008274","5,732059",
2121,"0,005573","0,03919","0,025626","0,023129",55,"93,518713","0,465922",0,"4,978418","24,18375","5,127192",
2122,"0,007829","0,037349","0,025502","0,021438",55,"92,118414","0,463675",0,"2,505779","24,184465","5,130291",
2123,"0,005844","0,037948","0,027096","0,020494",55,"91,382456","0,492663",0,"2,275705","24,185896","5,827665",
2124,"0,005463","0,038295","0,048435","0,023662",54,"115,854575","0,896946",0,"2,295494","24,889469","5,254269",
2125,"0,008607","0,051653","0,042821","0,022885",54,"125,965545","0,792976",0,"2,439976","25,479078","10,126591",
2126,"0,006081","0,048999","0,043454","0,031678",54,"130,211853","0,804705",0,"3,328085","24,424553","12,963057",
2127,"0,008054","0,048962","0,032863","0,022253",54,"112,133117","0,608579",0,"2,44832","24,487257","13,804436",
2128,"0,006405","0,042915","0,024771","0,021216",54,"95,307441","0,458729",0,"2,659559","23,747444","8,637428",
2129,"0,0062","0,037754","0,025797","0,023167",54,"92,918472","0,477726",0,"2,40159","24,070263","5,981445",
2130,"0,005705","0,038929","0,031039","0,026529",53,"102,201479","0,585635",0,"2,183199","25,015354","5,054235",
2131,"0,00564","0,040169","0,047127","0,023764",52,"116,69985","0,906292",0,"2,675295","24,975538","7,047653",
2132,"0,006029","0,052697","0,045361","0,031118",52,"135,205097","0,872332",0,"6,134987","24,914026","15,040636",
2133,"0,006229","0,050855","0,031557","0,023919",52,"112,559497","0,606856",0,"3,834724","24,293661","15,33103",
2134,"0,006048","0,04143","0,044977","0,024252",53,"116,706121","0,848615",0,"2,739429","24,131775","8,136511",
2135,"0,006748","0,050612","0,041036","0,03225",53,"130,645783","0,774258",0,"3,947258","24,878263","14,323711",
2136,"0,005375","0,045775","0,034663","0,025155",54,"110,967765","0,641905",0,"2,623796","24,19734","11,855125",
2137,"0,00555","0,04474","0,042987","0,035554",54,"128,830815","0,796063",0,"7,448435","24,650097","7,090092",
2138,"0,005911","0,049766","0,033251","0,021817",52,"110,745005","0,639443",0,"3,331423","25,1863","15,133858",
2139,"0,007745","0,04328","0,025224","0,019721",52,"95,970597","0,485086",0,"2,673149","23,925781","9,294987",
2140,"0,005564","0,037872","0,039975","0,023862",52,"107,272707","0,768741",0,"2,232552","24,881124","5,490541",
2141,"0,005941","0,045184","0,043597","0,021073",52,"115,79409","0,838402",0,"2,355337","23,911953","11,605263",
2142,"0,008389","0,046976","0,040991","0,029352",52,"125,707997","0,788292",0,"2,707481","24,675846","8,488894",
2143,"0,005643","0,046746","0,031355","0,023837",52,"107,580939","0,602981",0,"2,453089","23,654699","12,60972",
2144,"0,005416","0,041402","0,025892","0,021349",53,"94,058727","0,488531",0,"2,705574","24,053097","7,769108",
2145,"0,007683","0,039058","0,049407","0,036874",53,"133,022338","0,932207",0,"3,419399","24,668217","5,511045",
2146,"0,005427","0,051896","0,033358","0,023343",53,"114,023989","0,629403",0,"2,215862","25,357962","10,134935",
2147,"0,005395","0,044961","0,02723","0,022046",53,"99,632693","0,513772",0,"7,64513","23,781538","6,79493",
2148,"0,007611","0,040886","0,026569","0,019007",53,"94,072905","0,501306",0,"7,36165","23,612976","4,909992",
2149,"0,005426","0,040878","0,032796","0,022032",54,"101,13178","0,607326",0,"6,249428","24,271488","4,51231",
2150,"0,007131","0,042298","0,028721","0,01923",54,"97,378927","0,531865",0,"4,36902","24,36614","7,332087",
2151,"0,006237","0,039591","0,025165","0,020361",53,"91,353204","0,474804",0,"2,482176","23,75102","6,372213",
2152,"0,005376","0,03855","0,024209","0,019075",53,"87,209301","0,456767",0,"5,032063","23,514271","4,960299",
2153,"0,005368","0,037626","0,026697","0,019604",54,"89,293844","0,49438",0,"2,836227","25,016308","4,761219",
2154,"0,005372","0,037727","0,024636","0,022179",54,"89,914312","0,45623",0,"2,299786","23,782492","5,537033",
2155,"0,007505","0,038821","0,025285","0,021137",54,"92,749151","0,468246",0,"1,987696","24,134398","4,754066",
2156,"0,005466","0,037588","0,024865","0,020248",54,"88,166129","0,460454",0,"2,474785","23,578167","4,89521",
2157,"0,005343","0,037924","0,026002","0,020844",54,"90,112813","0,48152",0,"3,660679","24,760246","4,409313",
2158,"0,007661","0,037066","0,029866","0,020859",55,"95,452051","0,543022",0,"2,005816","24,347067","4,440784",
2159,"0,007181","0,042052","0,050434","0,040018",53,"139,686125","0,951592",0,"8,214712","23,583651","4,510641",
2160,"0,008042","0,054562","0,044416","0,025529",54,"132,548111","0,822511",0,"1,985073","25,930166","11,199236",
2161,"0,008381","0,048798","0,056087","0,017418",54,"130,683286","1,038644",0,"3,727913","23,655176","11,366606",
2162,"0,005771","0,052185","0,060126","0,017968",54,"136,050491","1,113437",0,"2,45142","25,217772","11,891603",
2163,"0,005838","0,050852","0,052376","0,016364",54,"125,430482","0,969924",0,"3,013849","24,537802","11,460781",
2164,"0,00687","0,056851","0,057402","0,019033",53,"140,155261","1,083049",0,"3,204584","23,770094","16,801596",
2165,"0,006679","0,064122","0,044242","0,034821",53,"149,865","0,834754",0,"5,612373","23,194075","16,517878",
2166,"0,006171","0,052043","0,034387","0,031245",52,"123,846689","0,661297",0,"4,367352","24,867535","9,024858",
2167,"0,006116","0,042862","0,042923","0,023841",53,"115,742118","0,809871",0,"2,28405","23,979664","8,901834",
2168,"0,005628","0,052513","0,041758","0,022486",52,"122,384852","0,803033",0,"2,622128","24,621964","13,454914",
2169,"0,007405","0,047617","0,042884","0,022785",52,"120,691168","0,824698",0,"2,699614","23,610592","13,528109",
2170,"0,007226","0,04863","0,029882","0,02181",53,"107,547432","0,563805",0,"2,480984","24,852276","8,838892",
2171,"0,007257","0,042913","0,026473","0,018772",54,"95,414991","0,490242",0,"6,48284","24,689436","4,790783",
2172,"0,005513","0,041335","0,051746","0,020625",53,"119,21893","0,976338",0,"4,721403","25,19083","4,852772",
2173,"0,005476","0,055092","0,042293","0,025309",54,"128,170536","0,783202",0,"2,030373","25,248766","11,771679",
2174,"0,005724","0,049924","0,029979","0,021361",54,"106,988501","0,555172",0,"2,308846","24,531364","14,819384",
2175,"0,005778","0,040964","0,025443","0,020498",53,"92,684313","0,480063",0,"3,084421","24,443626","6,768465",
2176,"0,00562","0,039293","0,024722","0,019693",53,"89,328242","0,466452",0,"2,38657","24,110079","5,580902",
2177,"0,005383","0,03819","0,04333","0,030133",53,"117,035502","0,817541",0,"2,403021","23,814201","5,865097",
2178,"0,007294","0,050024","0,036439","0,02505",53,"118,807237","0,687538",0,"2,413034","25,801897","13,094425",
2179,"0,005844","0,045802","0,045886","0,029407",53,"126,938814","0,865772",0,"6,671667","23,519754","7,693529",
2180,"0,005348","0,049929","0,03387","0,019754",54,"108,900815","0,627218",0,"2,930403","25,81358","13,232231",
2181,"0,005812","0,044863","0,024345","0,026479",53,"101,499529","0,459346",0,"6,794214","24,206161","6,070375",
2182,"0,005422","0,038252","0,030859","0,020562",53,"95,095204","0,58225",0,"2,531052","25,136948","5,186081",
2183,"0,006939","0,045213","0,049975","0,023614",53,"125,740632","0,942921",0,"10,365486","24,390221","5,064487",
2184,"0,008188","0,054734","0,043788","0,02114",53,"127,851514","0,826196",0,"2,702713","26,067972","12,094259",
2185,"0,006378","0,047558","0,066958","0,019037",53,"139,930096","1,263358",0,"2,466917","23,953676","12,620211",
2186,"0,006843","0,054188","0,05296","0,017336",54,"131,326917","0,98074",0,"2,633333","26,468515","11,992693",
2187,"0,006016","0,05792","0,059322","0,019108",54,"142,366077","1,098552",0,"3,255129","23,551941","16,399622",
2188,"0,005982","0,058666","0,056947","0,017151",54,"138,745771","1,054575",0,"4,500866","25,435448","14,404297",
2189,"0,005435","0,061214","0,063963","0,016738",55,"147,349624","1,162966",0,"2,161741","23,962021","18,610954",
2190,"0,008449","0,059203","0,061028","0,017034",56,"145,714468","1,089789",0,"3,051519","24,915457","16,04104",
2191,"0,005542","0,061029","0,059481","0,017935",55,"143,987821","1,08148",0,"6,479025","24,149418","14,390707",
2192,"0,007858","0,056949","0,056154","0,016565",53,"137,525702","1,059501",0,"2,865314","24,107695","12,454033",
2193,"0,005537","0,059634","0,058363","0,017004",53,"140,53885","1,101193",0,"3,960133","24,327755","18,609762",
