Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS
2196,"0,007133","0,054476","0,042858","0,032363",52,"136,829542","0,8242",0
2197,"0,00718","0,046814","0,041703","0,044541",52,"140,237349","0,801972",0
2198,"0,007819","0,045299","0,043975","0,051551",53,"148,644173","0,82972",0
2199,"0,009584","0,050457","0,046777","0,052019",53,"158,837221","0,882581",0
2200,"0,007832","0,051605","0,048048","0,033652",53,"141,13691","0,906561",0
2201,"0,005376","0,051712","0,039892","0,037505",53,"134,48444","0,75267",0
2202,"0,009715","0,044348","0,043584","0,035447",54,"133,093112","0,807109",0
2203,"0,007528","0,049267","0,042435","0,032235",54,"131,465835","0,78584",0
2204,"0,005437","0,047867","0,046361","0,048557",54,"148,222906","0,858535",0
2205,"0,007469","0,049905","0,041617","0,03196",54,"130,951155","0,770686",0
2206,"0,007925","0,049607","0,043576","0,048474",54,"149,582552","0,806964",0
2207,"0,006931","0,046764","0,051656","0,042605",53,"147,95662","0,974646",0
2208,"0,005348","0,050419","0,055706","0,042342",53,"153,814908","1,051064",0
2209,"0,006657","0,055049","0,053398","0,046855",55,"161,958136","0,970881",0
2210,"0,0071","0,055047","0,045643","0,045443",55,"153,232417","0,82987",0
2211,"0,00727","0,05105","0,042935","0,030367",55,"131,622002","0,78064",0
2212,"0,006511","0,049482","0,040844","0,032905",55,"129,741178","0,742613",0
2213,"0,007958","0,045204","0,046666","0,047155",56,"146,982783","0,833324",0
2214,"0,007611","0,052099","0,04719","0,037625",56,"144,524941","0,842684",0
2215,"0,009303","0,050135","0,043247","0,033615",52,"136,299948","0,831666",0
2216,"0,006651","0,04995","0,042492","0,031406",54,"130,498302","0,786882",0
2217,"0,006316","0,047236","0,041681","0,033794",53,"129,026169","0,786432",0
2218,"0,00859","0,046158","0,042578","0,033734",54,"131,060119","0,788478",0
2219,"0,007773","0,046405","0,043035","0,045942",54,"143,154827","0,79694",0
2220,"0,005552","0,046181","0,04501","0,040604",54,"137,347548","0,833524",0
2221,"0,005747","0,050051","0,039407","0,025413",54,"120,618258","0,729761",0
2222,"0,007736","0,045799","0,035318","0,031324",54,"120,176829","0,654033",0
2223,"0,011482","0,044782","0,040492","0,035629",54,"132,384917","0,749849",0
2224,"0,013349","0,04445","0,043771","0,044793",54,"146,363298","0,810572",0
2225,"0,005518","0,047274","0,0458","0,032408",54,"131,000821","0,848148",0
2226,"0,006037","0,049893","0,041371","0,032512",52,"129,814271","0,795604",0
2227,"0,009286","0,045391","0,039541","0,034412",53,"128,63031","0,746056",0
2228,"0,008972","0,044658","0,043061","0,035946",54,"132,637027","0,797434",0
2229,"0,007812","0,047486","0,042071","0,041761",55,"139,12952","0,764924",0
2230,"0,007564","0,046034","0,042338","0,032615",54,"128,552323","0,784045",0
2231,"0,008448","0,047458","0,039738","0,038784",52,"134,428086","0,764186",0
2232,"0,00671","0,044832","0,041544","0,026804",53,"119,890639","0,783852",0
2233,"0,008324","0,046989","0,039504","0,026968",53,"121,784136","0,745351",0
2234,"0,005342","0,044807","0,041697","0,049018",53,"140,862879","0,78673",0
2235,"0,007493","0,044228","0,046206","0,049942",55,"147,869415","0,84011",0
2236,"0,006656","0,050363","0,044538","0,03281",54,"134,366865","0,824779",0
2237,"0,00563","0,051369","0,041793","0,031019",54,"129,81158","0,77394",0
2238,"0,007486","0,044516","0,02836","0,016347",54,"96,7102","0,525189",0
