Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms)
2214,"0,005834","0,056605","0,047057","0,067943",56,"177,439753","0,840311"
2215,"0,005611","0,046885","0,057892","0,053863",52,"164,251898","1,113316"
2216,"0,006961","0,047357","0,052427","0,045404",54,"152,148786","0,970870"
2217,"0,005890","0,062184","0,058852","0,037142",53,"164,067953","1,110420"
2218,"0,006184","0,066596","0,049180","0,034811",54,"156,771072","0,910749"
2219,"0,007136","0,056810","0,043971","0,041126",54,"149,042622","0,814276"
2220,"0,006663","0,045966","0,043970","0,060674",54,"157,271892","0,814250"
2221,"0,011940","0,041427","0,050946","0,043422",54,"147,734988","0,943439"
2222,"0,008213","0,061421","0,045686","0,039743",54,"155,063296","0,846045"
2223,"0,008694","0,050120","0,048341","0,041293",54,"148,448808","0,895211"
2224,"0,006895","0,051659","0,052512","0,030852",54,"141,918130","0,972445"
2225,"0,005652","0,048518","0,043492","0,037313",54,"134,974572","0,805400"
2226,"0,005699","0,044031","0,043795","0,032831",52,"126,355784","0,842216"
2227,"0,007461","0,048135","0,043189","0,036201",53,"134,986094","0,814892"
2228,"0,005521","0,041617","0,046652","0,035037",54,"128,826821","0,863928"
2229,"0,006551","0,044006","0,044986","0,034390",55,"129,931729","0,817921"
2230,"0,005851","0,047240","0,044752","0,029939",54,"127,781119","0,828732"
2231,"0,005758","0,044322","0,043231","0,035401",52,"128,711616","0,831359"
2232,"0,006504","0,042177","0,045579","0,031687",53,"125,947417","0,859986"
2233,"0,010077","0,046768","0,043256","0,029221",53,"129,321720","0,816149"
2234,"0,006188","0,042523","0,041986","0,033242",53,"123,939054","0,792192"
2235,"0,005857","0,043664","0,044533","0,048948",55,"143,001178","0,809683"
2236,"0,006764","0,039376","0,048898","0,035907",54,"130,944853","0,905518"
2237,"0,005393","0,059775","0,047277","0,032964",54,"145,407989","0,875497"
2238,"0,007157","0,054385","0,028627","0,016722",54,"106,890350","0,530126"
