Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total(ms),Tiempo por Objeto tracking(ms),FPS,Preprocess,Inference,Postprocess,,Captura,Procesamiento,Tracking,Escritura
1962,"0,0156","0,073129","0,06774","0,030688",32,0,0,0,"4,835844","14,262676","37,831068",,,,,
1963,"0,02438","0,082548","0,063515","0,030514",33,0,0,0,"6,105423","17,256975","31,068325",,,,,
1964,"0,012451","0,075291","0,080434","0,068677",37,0,0,0,"6,979465","14,878988","31,922102",,,,,
1965,"0,016137","0,091317","0,075948","0,033107",35,0,0,0,"6,351233","19,191027","29,08659",,,,,
1966,"0,01694","0,093544","0,060911","0,034746",34,0,0,0,"17,32564","16,927958","34,193039",,,,,
1967,"0,012992","0,07835","0,073149","0,041549",36,0,0,0,"10,967493","15,296698","24,733067",,,,,
1968,"0,012324","0,079852","0,069868","0,038014",37,0,0,0,"5,558729","10,447264","27,195215",,,,,
1969,"0,012153","0,079098","0,057277","0,035158",36,0,0,0,"6,719589","16,686201","27,342558",,,,,
1970,"0,017069","0,070069","0,068203","0,032089",34,0,0,0,"5,19681","13,729334","23,482084",,,,,
1971,"0,013534","0,081329","0,058167","0,032446",36,0,0,0,"4,894018","11,217117","36,785126",,,,,
1972,"0,012496","0,071534","0,059808","0,031394",36,0,0,0,"8,626461","11,88302","25,629282",,,,,
1973,"0,012363","0,073439","0,052335","0,041022",37,0,0,0,"4,839897","13,164997","40,633917",,,,,
1974,"0,013245","0,065846","0,059528","0,03865",37,0,0,0,"3,558636","10,53071","30,969858",,,,,
1975,"0,012932","0,073494","0,075957","0,071635",37,0,0,0,"4,854441","16,869068","33,493757",,,,,
1976,"0,013184","0,082782","0,08003","0,037366",36,0,0,0,"4,855394","11,499643","23,547411",,,,,
1977,"0,025641","0,101277","0,074871","0,07277",38,0,0,0,"7,189035","13,539553","41,098595",,,,,
1978,"0,014045","0,083049","0,073436","0,050832",38,0,0,0,"5,111456","15,692711","30,171633",,,,,
1979,"0,01593","0,090221","0,081636","0,03441",38,0,0,0,"4,740477","15,640974","32,891273",,,,,
1980,"0,01138","0,100441","0,080887","0,086098",38,0,0,0,"14,314651","24,256706","26,766777",,,,,
1981,"0,013106","0,089788","0,081202","0,054307",38,0,0,0,"3,906965","11,768103","45,749187",,,,,
1982,"0,011766","0,104681","0,058772","0,035723",39,0,0,0,"25,674105","14,439821","45,697212",,,,,
1983,"0,011918","0,075641","0,066887","0,041429",39,0,0,0,"4,415274","14,228821","34,837008",,,,,
1984,"0,014411","0,081041","0,071923","0,086323",38,0,0,0,"9,705305","13,652325","25,573969",,,,,
1985,"0,013156","0,084409","0,100781","0,08601",39,0,0,0,"6,083012","14,093399","24,81699",,,,,
1986,"0,010389","0,062908","0,106249","0,10969",40,0,0,0,"8,309364","17,252684","27,590513",,,,,
1987,"0,012137","0,109176","0,095447","0,055231",40,0,0,0,"7,147074","11,919737","35,999298",,,,,
1988,"0,015533","0,154516","0,073517","0,09055",39,0,0,0,"9,577751","14,692307","88,8834",,,,,
1989,"0,016651","0,084842","0,068472","0,043251",38,0,0,0,"5,868912","13,773441","22,359133",,,,,
1990,"0,016699","0,09238","0,068737","0,059029",38,0,0,0,"23,980379","17,674208","28,628826",,,,,
1991,"0,016502","0,080857","0,081907","0,06387",39,0,0,0,"19,794226","12,822628","19,794226",,,,,
1992,"0,031269","0,092108","0,103208","0,090355",40,0,0,0,"18,038988","10,762215","32,004356",,,,,
1993,"0,015893","0,090451","0,088827","0,053326",39,0,0,0,"5,02038","17,395735","31,133175",,,,,
1994,"0,012864","0,114169","0,076786","0,059311",39,0,0,0,"9,340763","23,407221","64,147711",,,,,
1995,"0,014029","0,093573","0,065889","0,047182",39,0,0,0,"14,37211","15,982151","29,907942",,,,,
1996,"0,013286","0,079968","0,080735","0,071888",41,0,0,0,"8,931637","14,939547","24,238586",,,,,
1997,"0,026379","0,093128","0,094032","0,04958",43,0,0,0,"14,020681","13,807774","19,494057",,,,,
1998,"0,015704","0,079368","0,090619","0,07064",43,0,0,0,"5,07021","11,217356","32,291651",,,,,
1999,"0,020938","0,108777","0,09344","0,075403",44,0,0,0,"8,248329","21,797895","24,410725",,,,,
2000,"0,01155","0,100084","0,080299","0,068277",43,0,0,0,"5,539656","17,999411","42,875767",,,,,
2001,"0,020248","0,090928","0,08507","0,072312",43,0,0,0,"11,390209","10,27441","41,013956",,,,,
2002,"0,013514","0,083563","0,109948","0,03354",43,0,0,0,"5,759716","13,44347","28,933764",,,,,
2003,"0,021419","0,095757","0,080062","0,075906",44,0,0,0,"5,803347","12,884617","25,866985",,,,,
2004,"0,022967","0,097548","0,099789","0,085669",44,0,0,0,"14,80484","10,088444","28,135061",,,,,
2005,"0,017006","0,112916","0,087368","0,045706",44,0,0,0,"6,978035","12,017488","51,7416",,,,,
2006,"0,012604","0,101347","0,089814","0,062672",45,0,0,0,"14,602184","14,742613","22,843122",,,,,
2007,"0,010273","0,075955","0,113319","0,119053",46,0,0,0,"5,452871","10,586739","18,935442",,,,,
2008,"0,019903","0,071607","0,108048","0,135931",46,0,0,0,"4,363775","10,667562","31,465769",,,,,
2009,"0,020603","0,134309","0,117423","0,082779",45,0,0,0,"3,791809","13,22341","34,212351",,,,,
2010,"0,012975","0,160148","0,097623","0,067078",46,0,0,0,"30,573368","18,049002","58,659077",,,,,
2011,"0,030197","0,108894","0,102638","0,075905",45,0,0,0,"16,965866","9,906054","58,836222",,,,,
2012,"0,017678","0,074865","0,113079","0,099451",46,0,0,0,"3,983736","17,910004","27,783632",,,,,
2013,"0,017998","0,089121","0,107963","0,100338",46,0,0,0,"4,177809","17,25769","32,076359",,,,,
2014,"0,018555","0,134533","0,115847","0,064846",46,0,0,0,"22,018671","12,844086","38,758993",,,,,
2015,"0,014908","0,127854","0,089671","0,062181",47,0,0,0,"20,045996","11,053324","29,810905",,,,,
2016,"0,013109","0,112569","0,075348","0,067674",48,0,0,0,"19,487858","15,793324","38,131952",,,,,
2017,"0,014797","0,09092","0,071082","0,048957",47,0,0,0,"4,156351","16,707182","47,278404",,,,,
2018,"0,011796","0,085939","0,071682","0,145739",49,0,0,0,"22,924423","10,010242","40,938139",,,,,
2019,"0,015143","0,076995","0,146083","0,104265",49,0,0,0,"6,697178","18,699408","22,300243",,,,,
2020,"0,024468","0,123095","0,09487","0,10853",51,0,0,0,"5,736589","15,380383","53,448677",,,,,
2021,"0,021618","0,137943","0,118108","0,085994",49,0,0,0,"24,943352","12,634516","81,227303",,,,,
2022,"0,017442","0,108421","0,119517","0,070677",51,0,0,0,"8,816481","9,409904","57,409763",,,,,
2023,"0,023431","0,106366","0,110906","0,073629",48,0,0,0,"9,613514","14,130831","31,764507",,,,,
2024,"0,021558","0,117553","0,110895","0,080409",50,0,0,0,"19,80567","10,211945","39,868116",,,,,
2025,"0,015478","0,099057","0,114944","0,090017",51,0,0,0,"4,44293","8,507013","30,343294",,,,,
2026,"0,011574","0,098786","0,131952","0,081302",53,0,0,0,"6,145239","9,950876","39,057016",,,,,
2027,"0,018598","0,117464","0,12702","0,113134",53,0,0,0,"10,542393","9,203672","53,765535",,,,,
2028,"0,02392","0,132513","0,112832","0,123109",51,0,0,0,"10,802269","10,983229","54,493427",,,,,
2029,"0,019415","0,113295","0,105678","0,086391",51,0,0,0,"6,80542","15,71393","24,033308",,,,,
2030,"0,011864","0,166704","0,108502","0,077366",51,0,0,0,"22,572041","16,837835","44,219255",,,,,
2031,"0,022966","0,116457","0,133802","0,093427",50,0,0,0,"10,409594","16,899109","50,498486",,,,,
2032,"0,01182","0,096614","0,10978","0,11734",50,0,0,0,"20,601511","16,355038","16,868353",,,,,
2033,"0,034911","0,141818","0,122165","0,093774",52,0,0,0,"10,756016","12,037754","43,224573",,,,,
2034,"0,01142","0,141788","0,129173","0,137793",52,0,0,0,"6,942034","22,650003","78,239679",,,,,
2035,"0,014409","0,132246","0,131078","0,133951",52,0,0,0,"17,303944","17,991781","46,141863",,,,,
2036,"0,01115","0,148019","0,119201","0,044866",52,0,0,0,"18,815041","20,656109","64,370871",,,,,
2037,"0,015884","0,15084","0,147103","0,100991",51,0,0,0,"6,581545","14,083624","114,7542",,,,,
2038,"0,013143","0,07781","0,129585","0,136473",50,0,0,0,"5,731106","12,221813","37,860394",,,,,
2039,"0,013451","0,11706","0,121096","0,103358",49,0,0,0,"15,916824","16,198158","19,418001",,,,,
2040,"0,01675","0,173999","0,112626","0,098737",50,0,0,0,"6,172895","17,017603","25,158644",,,,,
2041,"0,019177","0,115528","0,123864","0,122674",50,0,0,0,"8,346081","15,959978","22,105455",,,,,
2042,"0,012669","0,133122","0,112184","0,065966",49,0,0,0,"14,978647","14,595985","43,059587",,,,,
2043,"0,013129","0,151546","0,099027","0,103502",51,0,0,0,"35,384655","12,239218","83,236933",,,,,
2044,"0,014123","0,104762","0,114621","0,101467",49,0,0,0,"12,535334","12,41374","30,69973",,,,,
2045,"0,015037","0,125875","0,101764","0,072163",51,0,0,0,"9,706736","17,280579","51,852703",,,,,
2046,"0,023465","0,110226","0,098043","0,058553",49,0,0,0,"7,48229","13,35001","37,807941",,,,,
2047,"0,047203","0,11426","0,093191","0,066409",50,0,0,0,"8,526564","17,527103","46,331882",,,,,
2048,"0,012444","0,102179","0,091768","0,067639",51,0,0,0,"10,068893","20,896196","26,215076",,,,,
2049,"0,014804","0,111198","0,106194","0,10882",51,0,0,0,"6,89292","16,086817","43,46323",,,,,
2050,"0,017914","0,100917","0,106334","0,103316",49,0,0,0,"25,818586","12,833118","16,372442",,,,,
2051,"0,012494","0,120091","0,127233","0,05707",48,0,0,0,"7,033825","18,153429","70,951223",,,,,
2052,"0,012659","0,121931","0,114672","0,072251",50,0,0,0,"10,415792","13,322115","45,009613",,,,,
2053,"0,011753","0,070561","0,122082","0,088488",48,0,0,0,"9,130716","18,734694","18,4865",,,,,
2054,"0,018437","0,130846","0,122356","0,065052",49,0,0,0,"13,099432","12,596607","32,684803",,,,,
2055,"0,015841","0,135221","0,096765","0,03178",47,0,0,0,"6,661654","13,197184","48,387051",,,,,
2056,"0,019574","0,115254","0,095748","0,109961",49,0,0,0,"14,891624","18,832922","34,03306",,,,,
2057,"0,01332","0,098147","0,095015","0,079124",48,0,0,0,"11,004925","21,326065","27,178288",,,,,
2058,"0,013025","0,117415","0,099077","0,065921",47,0,0,0,"5,920887","10,614157","75,034142",,,,,
2059,"0,018838","0,083251","0,106278","0,09262",47,0,0,0,"16,468763","12,035608","26,702642",,,,,
2060,"0,016126","0,061775","0,126111","0,115285",48,0,0,0,"7,004023","11,074781","22,677183",,,,,
2061,"0,015275","0,102933","0,119768","0,074041",49,0,0,0,"7,335663","12,451172","26,868343",,,,,
2062,"0,016211","0,149701","0,122923","0,12129",47,0,0,0,"18,40806","10,195017","42,555571",,,,,
2063,"0,019719","0,124087","0,131192","0,184743",51,0,0,0,"9,035826","14,587402","33,568859",,,,,
2064,"0,018114","0,134372","0,133393","0,090817",52,0,0,0,"11,9977","10,653734","45,856237",,,,,
2065,"0,042006","0,186791","0,107187","0,100028",51,0,0,0,"11,200666","14,858961","51,398754",,,,,
2066,"0,033118","0,102995","0,122236","0,057775",49,0,0,0,"9,712934","11,586189","26,444435",,,,,
2067,"0,011308","0,128565","0,100067","0,079058",52,0,0,0,"19,284725","10,570526","47,092915",,,,,
2068,"0,010626","0,072924","0,100496","0,074077",54,0,0,0,"4,973173","14,006376","21,232605",,,,,
2069,"0,013152","0,098878","0,102857","0,099032",53,0,0,0,"4,887819","15,660763","26,512146",,,,,
2070,"0,022749","0,096778","0,105654","0,066699",50,0,0,0,"9,170294","13,591051","28,389454",,,,,
2071,"0,011584","0,128392","0,097396","0,059654",51,0,0,0,"8,75783","14,44149","41,070938",,,,,
2072,"0,014854","0,102803","0,09258","0,070889",51,0,0,0,"10,958672","17,17186","37,83083",,,,,
2073,"0,019773","0,0931","0,104591","0,071908",52,0,0,0,"6,275654","16,156197","24,64366",,,,,
2074,"0,015122","0,104077","0,096441","0,056212",52,0,0,0,"6,018877","11,912107","34,012794",,,,,
2075,"0,015602","0,097686","0,095535","0,051562",51,0,0,0,"5,785704","12,327433","39,473057",,,,,
2076,"0,016031","0,088118","0,09188","0,07255",52,0,0,0,"5,302668","14,45055","25,445223",,,,,
2077,"0,01921","0,100365","0,116241","0,075926",54,0,0,0,"11,356115","16,415596","34,882307",,,,,
2078,"0,010936","0,108714","0,116417","0,14048",54,0,0,0,"7,962465","20,146132","36,258698",,,,,
2079,"0,010584","0,10077","0,108462","0,103788",54,0,0,0,"13,694048","13,68928","35,897017",,,,,
2080,"0,012436","0,140251","0,109068","0,109178",53,0,0,0,"4,698038","10,957718","45,312881",,,,,
2081,"0,01721","0,119062","0,115784","0,079876",49,0,0,0,"14,675617","15,068531","61,982155",,,,,
2082,"0,012577","0,132555","0,110683","0,060111",52,0,0,0,"7,812023","10,847569","77,893257",,,,,
2083,"0,011906","0,105562","0,104608","0,099986",52,0,0,0,"15,033245","17,830372","24,482965",,,,,
2084,"0,011258","0,111971","0,097503","0,050182",51,0,0,0,"12,257576","12,599468","34,856558",,,,,
2085,"0,010269","0,110941","0,077841","0,049817",51,0,0,0,"17,350197","16,531944","44,615507",,,,,
2086,"0,01105","0,088401","0,073955","0,059562",51,0,0,0,"10,204554","14,454126","29,048443",,,,,
2087,"0,011414","0,085421","0,08865","0,062226",51,0,0,0,"5,881071","17,106295","28,017521",,,,,
2088,"0,014563","0,097468","0,091079","0,074357",54,0,0,0,"7,788897","17,077208","25,856018",,,,,
2089,"0,012025","0,097784","0,100824","0,076028",54,0,0,0,"6,374836","13,374329","30,006886",,,,,
2090,"0,017619","0,106387","0,104175","0,057607",52,0,0,0,"4,970312","10,711908","44,656515",,,,,
2091,"0,012295","0,101995","0,085812","0,046783",52,0,0,0,"8,346319","17,300844","29,768705",,,,,
2092,"0,014735","0,096686","0,078981","0,044942",51,0,0,0,"5,098104","21,942377","24,697542",,,,,
2093,"0,013524","0,095595","0,072359","0,057179",51,0,0,0,"5,725622","16,803026","36,608458",,,,,
2094,"0,017972","0,084817","0,071876","0,053623",51,0,0,0,"7,009506","13,959169","33,439398",,,,,
2095,"0,018287","0,078758","0,08889","0,055928",51,0,0,0,"14,695883","8,608341","23,664236",,,,,
2096,"0,015836","0,08377","0,083325","0,063788",53,0,0,0,"5,550861","11,40213","23,233891",,,,,
2097,"0,011439","0,073684","0,079838","0,06393",53,0,0,0,"4,438877","14,426708","18,900394",,,,,
2098,"0,01015","0,071207","0,080565","0,064004",53,0,0,0,"7,9813","8,587122","25,211334",,,,,
2099,"0,011809","0,078493","0,089968","0,064743",52,0,0,0,"5,353928","13,59129","28,927326",,,,,
2100,"0,0105","0,079179","0,081845","0,09422",52,0,0,0,"5,997896","8,622169","37,152767",,,,,
2101,"0,023269","0,075396","0,103367","0,067361",52,0,0,0,"4,274607","9,586096","28,166056",,,,,
2102,"0,013919","0,107178","0,09066","0,067468",52,0,0,0,"5,636692","8,713484","32,7456",,,,,
2103,"0,010418","0,081965","0,082892","0,064563",52,0,0,0,"4,465818","16,475677","33,795118",,,,,
2104,"0,013257","0,077611","0,091755","0,074988",52,0,0,0,"8,85582","9,624481","25,770903",,,,,
2105,"0,014795","0,078119","0,082892","0,063526",51,0,0,0,"4,396677","8,632183","25,59495",,,,,
2106,"0,01736","0,084632","0,081639","0,074031",53,0,0,0,"5,34749","14,107704","27,693987",,,,,
2107,"0,010939","0,081083","0,083862","0,076639",53,0,0,0,"8,057117","10,494947","26,960611",,,,,
2108,"0,010268","0,089793","0,08496","0,082657",52,0,0,0,"12,697935","9,806156","30,188799",,,,,
2109,"0,013052","0,086022","0,091138","0,065013",53,0,0,0,"7,668734","9,358644","35,173416",,,,,
2110,"0,010801","0,088337","0,080158","0,065911",52,0,0,0,"5,44858","8,567095","29,803753",,,,,
2111,"0,013745","0,085961","0,078524","0,110099",52,0,0,0,"12,146235","8,511543","29,68812",,,,,
2112,"0,012412","0,079032","0,112022","0,078464",53,0,0,0,"7,148027","8,453369","25,800705",,,,,
2113,"0,011083","0,077595","0,088996","0,113734",53,0,0,0,"4,845858","8,466005","24,338245",,,,,
2114,"0,013167","0,130132","0,097779","0,101262",53,0,0,0,"6,131649","9,765148","49,222708",,,,,
2115,"0,010652","0,143828","0,112973","0,087488",53,0,0,0,"10,636091","11,670589","57,868242",,,,,
2116,"0,011393","0,123658","0,08701","0,05039",52,0,0,0,"25,778532","13,308525","49,744129",,,,,
2117,"0,017163","0,096673","0,07749","0,057902",52,0,0,0,"16,173601","11,819839","40,452957",,,,,
2118,"0,010611","0,08295","0,079353","0,056346",54,0,0,0,"4,584551","14,783144","33,041716",,,,,
2119,"0,01436","0,062459","0,082445","0,06869",56,0,0,0,"4,63748","8,793116","18,726587",,,,,
2120,"0,012774","0,070394","0,083759","0,058623",55,0,0,0,"8,29196","10,322094","26,116848",,,,,
2121,"0,012428","0,077945","0,079962","0,062204",55,0,0,0,"5,439281","9,240627","34,698486",,,,,
2122,"0,012358","0,076239","0,076493","0,055382",55,0,0,0,"6,771564","8,354902","34,804821",,,,,
2123,"0,011432","0,075784","0,081265","0,073303",55,0,0,0,"6,287336","9,366989","28,170824",,,,,
2124,"0,012806","0,086204","0,105256","0,062818",54,0,0,0,"24,475098","11,302233","26,907921",,,,,
2125,"0,012764","0,081786","0,089753","0,086057",54,0,0,0,"4,211664","8,717537","27,983427",,,,,
2126,"0,012383","0,100454","0,097134","0,076819",54,0,0,0,"6,898403","12,418747","27,318239",,,,,
2127,"0,014141","0,104276","0,117074","0,070121",54,0,0,0,"7,239342","12,380838","29,973984",,,,,
2128,"0,016146","0,12299","0,092074","0,062246",54,0,0,0,"12,099981","9,558916","39,141655",,,,,
2129,"0,010076","0,091626","0,091084","0,066554",54,0,0,0,"9,380102","11,452198","33,806801",,,,,
2130,"0,011377","0,086301","0,093759","0,084833",53,0,0,0,"9,837389","8,475304","35,53009",,,,,
2131,"0,010648","0,074166","0,096242","0,072179",51,0,0,0,"9,37748","9,027243","23,753643",,,,,
2132,"0,010871","0,080644","0,089528","0,060415",52,0,0,0,"8,803129","8,491993","31,279802",,,,,
2133,"0,010261","0,079002","0,090556","0,078743",52,0,0,0,"7,753611","9,015322","34,599543",,,,,
2134,"0,011162","0,080857","0,10811","0,073691",53,0,0,0,"11,053324","8,763313","30,137539",,,,,
2135,"0,013551","0,06814","0,104782","0,091296",53,0,0,0,"5,275726","13,107538","21,4715",,,,,
2136,"0,011968","0,099671","0,109046","0,073442",54,0,0,0,"7,104158","8,681774","40,387869",,,,,
2137,"0,011332","0,095682","0,091404","0,062389",54,0,0,0,"7,401705","8,34322","39,192915",,,,,
2138,"0,017227","0,118069","0,08118","0,082013",52,0,0,0,"3,053904","17,79151","44,655323",,,,,
2139,"0,021457","0,094624","0,088502","0,062074",52,0,0,0,"10,976553","14,725685","31,877756",,,,,
2140,"0,025406","0,074053","0,080525","0,077416",52,0,0,0,"6,020546","11,339903","29,170752",,,,,
2141,"0,011503","0,081234","0,099347","0,079268",52,0,0,0,"5,477667","8,716822","35,38847",,,,,
2142,"0,011133","0,075417","0,087476","0,071283",52,0,0,0,"10,314941","8,545637","28,600931",,,,,
2143,"0,012261","0,074504","0,086512","0,090566",52,0,0,0,"3,773928","8,613348","25,989056",,,,,
2144,"0,011138","0,094627","0,103268","0,080841",52,0,0,0,"6,607533","8,647203","31,448603",,,,,
2145,"0,012141","0,091575","0,089753","0,076143",53,0,0,0,"5,923271","10,239124","33,355713",,,,,
2146,"0,019141","0,08242","0,08887","0,093515",53,0,0,0,"8,792877","10,555029","22,576332",,,,,
2147,"0,014735","0,108199","0,105769","0,067269",53,0,0,0,"15,938997","12,515783","41,36157",,,,,
2148,"0,011452","0,119755","0,099254","0,085997",53,0,0,0,"6,934166","13,671398","45,550346",,,,,
2149,"0,018141","0,122044","0,095634","0,06715",54,0,0,0,"11,431217","13,800383","39,728403",,,,,
2150,"0,011787","0,073983","0,094361","0,066542",53,0,0,0,"4,422665","9,659767","29,521942",,,,,
2151,"0,012003","0,102774","0,088932","0,056302",53,0,0,0,"3,378868","14,199257","31,893969",,,,,
2152,"0,01216","0,101978","0,091624","0,066631",53,0,0,0,"10,377169","14,397383","32,717466",,,,,
2153,"0,01151","0,091178","0,095118","0,055758",54,0,0,0,"10,87904","11,724949","35,344839",,,,,
2154,"0,011071","0,084407","0,091242","0,064474",54,0,0,0,"6,928205","8,498192","26,433229",,,,,
2155,"0,017275","0,10262","0,082625","0,079473",54,0,0,0,"6,038904","11,09314","38,682699",,,,,
2156,"0,013555","0,089726","0,09435","0,076752",54,0,0,0,"13,763189","14,422894","27,392149",,,,,
2157,"0,014746","0,077451","0,102524","0,059144",54,0,0,0,"5,9793","10,019541","27,53067",,,,,
2158,"0,011759","0,090642","0,107002","0,096164",55,0,0,0,"6,697655","8,858204","29,336452",,,,,
2159,"0,012739","0,118909","0,107955","0,050261",53,0,0,0,"10,112524","13,972282","38,600922",,,,,
2160,"0,014259","0,086399","0,087698","0,056535",54,0,0,0,"7,251978","9,376526","27,630091",,,,,
2161,"0,014579","0,1334","0,090034","0,059579",54,0,0,0,"12,423038","12,442827","60,568571",,,,,
2162,"0,012442","0,08102","0,082899","0,074278",53,0,0,0,"6,235838","17,127991","29,217958",,,,,
2163,"0,016329","0,078249","0,094654","0,084909",53,0,0,0,"9,612322","12,475491","24,266243",,,,,
2164,"0,011065","0,076651","0,113089","0,063605",53,0,0,0,"6,626368","14,591694","26,955843",,,,,
2165,"0,015573","0,095333","0,088199","0,053632",53,0,0,0,"6,540298","8,630514","48,422337",,,,,
2166,"0,011859","0,101163","0,084797","0,086624",52,0,0,0,"6,244421","10,537624","40,380239",,,,,
