objects_count,tracking_stage
81,0.02595
81,0.026021
81,0.026076
81,0.025717
81,0.025826
81,0.025916
82,0.026657
81,0.025964
80,0.026385
80,0.026362
81,0.027161
82,0.026193
82,0.026904
83,0.027699
82,0.027147
82,0.026435
82,0.026534
81,0.028215
82,0.026741
82,0.027125
83,0.029417
82,0.028989
84,0.028072
82,0.026692
81,0.027378
82,0.026735
82,0.027091
83,0.027392
83,0.026732
82,0.026452
83,0.027105
82,0.02789
83,0.027925
82,0.02708
83,0.027128
82,0.026542
83,0.026988
83,0.026448
82,0.027164
82,0.028147
82,0.0268
84,0.027354
83,0.027188
84,0.027743
82,0.028209
83,0.027385
79,0.025792
80,0.025672
80,0.026253
82,0.026585
82,0.026256
82,0.026081
81,0.025898
83,0.026421
83,0.026989
83,0.026848
83,0.027763
83,0.027009
82,0.026944
80,0.027108
80,0.026716
78,0.02526
76,0.024619
76,0.024581
74,0.025703
69,0.023512
67,0.022929
63,0.022205
60,0.022813
58,0.022032
56,0.021319
54,0.020799
53,0.020688
54,0.021687
54,0.020646
54,0.020062
51,0.019951
50,0.019427
48,0.01973
47,0.020791
47,0.021031
46,0.020627
51,0.022475
55,0.023794
61,0.025591
68,0.025495
72,0.02707
79,0.02863
83,0.029144
85,0.029454
85,0.02777
83,0.026961
84,0.028235
84,0.027768
84,0.027694
84,0.026629
83,0.026454
82,0.027386
83,0.028132
83,0.028064
83,0.028212
84,0.028028
84,0.027725
82,0.027156
83,0.027803
83,0.026856
82,0.026616
81,0.026368
83,0.027182
83,0.028949
83,0.027209
83,0.027513
84,0.027876
85,0.02775
86,0.028602
86,0.027306
86,0.0272
86,0.027309
84,0.027025
84,0.02882
86,0.030063
86,0.028253
86,0.028887
85,0.028747
84,0.027428
82,0.027092
83,0.026987
83,0.026856
84,0.026954
83,0.027293
85,0.027747
86,0.028027
85,0.028242
83,0.027279
83,0.026502
83,0.026774
83,0.025783
83,0.026236
83,0.026514
84,0.027077
82,0.02542
84,0.025859
83,0.025445
83,0.025881
83,0.025719
84,0.026195
84,0.025892
84,0.026374
84,0.026435
83,0.026216
83,0.026242
84,0.025911
83,0.026072
83,0.026734
83,0.026496
84,0.026833
84,0.026522
84,0.027215
85,0.027674
87,0.027862
85,0.026492
85,0.02713
84,0.027581
83,0.027036
82,0.02708
84,0.027367
85,0.027453
85,0.026919
86,0.027944
87,0.028666
87,0.02939
88,0.027831
85,0.027576
87,0.027491
86,0.027488
84,0.027721
86,0.027337
86,0.027165
86,0.027307
86,0.027079
86,0.027702
87,0.028684
87,0.027865
87,0.027279
87,0.027264
87,0.027445
87,0.02813
87,0.027989
88,0.028928
87,0.027785
88,0.029431
89,0.029143
88,0.02899
89,0.028505
53,0.028426
88,0.030754
87,0.029975
86,0.029574
86,0.029855
87,0.030349
87,0.02959
86,0.029754
88,0.030499
89,0.03057
87,0.029923
87,0.029674
88,0.030513
88,0.029226
88,0.029955
88,0.029932
86,0.02977
87,0.029476
87,0.029849
88,0.030628
88,0.030775
88,0.030039
88,0.03015
88,0.030179
87,0.029739
88,0.03002
88,0.030111
88,0.030137
89,0.031186
88,0.029907
89,0.030056
90,0.030652
90,0.030162
88,0.030685
88,0.029527
89,0.030578
89,0.030148
89,0.029842
89,0.030114
89,0.0303
90,0.02951
90,0.029997
90,0.029635
90,0.029689
90,0.029844
90,0.029356
90,0.030318
90,0.02961
88,0.029069
89,0.02904
90,0.030501
90,0.029146
89,0.029072
89,0.029691
89,0.029882
89,0.029343
87,0.029213
88,0.029802
89,0.029945
88,0.029273
89,0.029269
89,0.02832
88,0.027067
89,0.027031
89,0.027355
89,0.027954
90,0.027851
89,0.027142
89,0.026832
89,0.02669
89,0.026853
89,0.026598
89,0.026878
89,0.026591
88,0.027548
88,0.026691
88,0.027122
88,0.026829
88,0.027277
88,0.026751
88,0.027343
88,0.027143
88,0.027027
88,0.02699
88,0.027492
88,0.026872
88,0.026811
88,0.027008
88,0.027132
88,0.027278
89,0.027775
89,0.027216
89,0.02721
89,0.027173
89,0.026868
89,0.02681
89,0.026774
88,0.02673
88,0.026515
88,0.027608
88,0.027698
88,0.026675
88,0.026841
88,0.027307
88,0.027291
88,0.027776
89,0.026823
89,0.026696
89,0.026876
89,0.026615
89,0.027007
89,0.026568
89,0.026852
89,0.02662
89,0.026571
89,0.026447
89,0.02668
89,0.028025
89,0.027178
89,0.027389
89,0.026264
89,0.026238
89,0.026636
89,0.02709
89,0.026788
89,0.026569
89,0.026733
90,0.029399
88,0.027526
89,0.02688
89,0.026758
89,0.027105
90,0.028694
91,0.027838
91,0.026869
90,0.026952
90,0.027727
90,0.027468
88,0.027569
88,0.026941
88,0.028403
90,0.029071
90,0.027218
90,0.026694
88,0.027284
89,0.027325
90,0.028324
89,0.028024
89,0.027066
88,0.0268
88,0.026836
87,0.02673
88,0.02667
86,0.027278
87,0.028896
88,0.027769
86,0.027387
87,0.028462
87,0.02825
84,0.028037
81,0.027253
83,0.027594
79,0.025026
78,0.025418
78,0.026124
82,0.029116
79,0.027896
77,0.027594
80,0.028084
82,0.027733
82,0.027097
82,0.026974
87,0.028532
86,0.028477
86,0.027964
87,0.029832
89,0.028958
89,0.030552
89,0.028801
88,0.027831
89,0.028895
87,0.029605
90,0.029215
87,0.028156
89,0.029763
89,0.029602
87,0.028061
83,0.028394
88,0.02928
90,0.030312
88,0.029208
89,0.028498
89,0.029808
91,0.030174
89,0.029346
90,0.029396
87,0.028384
88,0.028457
89,0.029353
89,0.028696
88,0.028374
88,0.029874
88,0.028607
88,0.027614
89,0.028413
89,0.030964
90,0.028961
90,0.028324
88,0.027739
88,0.028127
88,0.028569
89,0.028347
87,0.028036
87,0.02781
86,0.027741
87,0.028236
85,0.027407
85,0.027231
86,0.027472
86,0.028645
84,0.028629
86,0.028115
83,0.026702
84,0.026971
85,0.027926
83,0.028251
83,0.02645
83,0.028025
85,0.028687
84,0.028204
84,0.027848
83,0.027452
84,0.027148
85,0.027386
87,0.028404
86,0.027887
85,0.028718
83,0.028649
85,0.028713
85,0.028821
83,0.029034
83,0.027932
83,0.027932
82,0.027833
83,0.028197
83,0.027656
82,0.026355
82,0.027071
84,0.02838
83,0.027047
80,0.025885
83,0.027149
84,0.027581
85,0.028065
84,0.027456
82,0.027189
83,0.028157
82,0.027738
81,0.026709
81,0.026741
82,0.029413
82,0.027201
82,0.026847
83,0.02718
82,0.026351
81,0.026171
81,0.026385
81,0.026723
81,0.026276
81,0.026699
81,0.026469
82,0.026432
81,0.026474
80,0.026172
80,0.026465
81,0.027029
82,0.026251
82,0.026622
83,0.027689
82,0.026003
82,0.025855
82,0.026156
81,0.02766
82,0.026601
82,0.026849
83,0.027567
82,0.027733
84,0.028614
82,0.02731
81,0.0275
82,0.026623
82,0.027784
83,0.027623
83,0.026806
82,0.026987
83,0.027032
82,0.027223
83,0.028506
82,0.027171
83,0.027036
82,0.026791
83,0.027313
83,0.026899
82,0.026941
82,0.026511
82,0.027515
84,0.027839
83,0.027343
84,0.028298
82,0.027653
83,0.02715
79,0.025987
80,0.025505
80,0.025728
82,0.026744
82,0.02605
82,0.026109
81,0.026409
83,0.026908
83,0.02915
83,0.028384
83,0.027791
83,0.027186
82,0.026854
80,0.027154
80,0.026351
78,0.02469
76,0.024778
76,0.024675
74,0.024378
69,0.023072
67,0.022626
63,0.022491
60,0.021219
58,0.020645
56,0.020076
54,0.02049
53,0.02188
54,0.02111
54,0.020045
54,0.019984
51,0.019731
50,0.021264
48,0.019729
47,0.020771
47,0.020874
46,0.020249
51,0.021688
55,0.02299
61,0.02446
68,0.025452
72,0.028358
79,0.027865
83,0.02829
85,0.028215
85,0.028242
83,0.027558
84,0.027817
84,0.028342
84,0.028424
84,0.027644
83,0.027646
81,0.02766
83,0.027692
83,0.028065
83,0.028436
84,0.028559
84,0.028299
82,0.027192
83,0.027689
83,0.027489
82,0.027252
81,0.026633
83,0.027324
83,0.028298
83,0.027451
83,0.027786
84,0.028107
85,0.028748
86,0.029315
86,0.027867
86,0.027722
86,0.027662
84,0.027068
84,0.028803
86,0.028463
86,0.027967
86,0.028576
85,0.028321
84,0.027075
82,0.027942
83,0.026288
83,0.02713
84,0.026933
83,0.0266
85,0.026663
86,0.027084
85,0.027663
83,0.026863
83,0.026375
83,0.026478
83,0.026135
83,0.027046
83,0.02651
84,0.027214
82,0.026193
84,0.027226
83,0.028162
83,0.026354
83,0.026094
84,0.026603
84,0.026479
84,0.026578
84,0.025969
83,0.026496
83,0.025992
84,0.026458
83,0.026337
83,0.026227
83,0.025963
84,0.026285
84,0.025975
84,0.027653
85,0.027545
87,0.028465
85,0.027723
85,0.027746
84,0.027926
83,0.027925
82,0.027348
84,0.027745
85,0.027999
85,0.027249
86,0.027119
87,0.028668
87,0.029913
88,0.027691
85,0.027581
87,0.026812
86,0.026861
84,0.026979
86,0.027809
86,0.02779
86,0.027175
86,0.026923
86,0.027028
87,0.028015
87,0.02779
87,0.027521
87,0.027337
87,0.026671
87,0.026631
87,0.028107
88,0.028989
87,0.028489
88,0.029208
89,0.028935
88,0.029064
89,0.027923
53,0.029054
88,0.031628
87,0.030181
86,0.029735
86,0.029387
87,0.030203
87,0.029796
86,0.029517
88,0.029949
89,0.030205
87,0.029248
87,0.030556
88,0.030105
88,0.029546
88,0.029357
88,0.029465
86,0.029498
87,0.029164
87,0.029645
88,0.030917
88,0.030249
88,0.029533
88,0.029281
88,0.03012
87,0.030216
88,0.030021
88,0.030389
88,0.030007
89,0.031026
88,0.029463
89,0.031006
90,0.030475
90,0.029899
88,0.029681
88,0.02984
89,0.02954
89,0.029739
89,0.030345
89,0.030117
89,0.030121
90,0.029441
90,0.030691
90,0.030299
90,0.030186
90,0.030368
90,0.030229
90,0.029969
90,0.029606
88,0.029944
89,0.030374
90,0.03085
90,0.030126
89,0.030463
89,0.030024
89,0.029832
89,0.030059
87,0.029395
88,0.029634
89,0.031325
88,0.029761
89,0.029644
89,0.029541
88,0.027261
89,0.026553
89,0.02663
89,0.026877
90,0.027944
89,0.027215
89,0.02661
89,0.027077
89,0.026893
89,0.026681
89,0.027397
89,0.027253
88,0.027662
88,0.02754
88,0.027164
88,0.027334
88,0.027616
88,0.027569
88,0.027862
88,0.027007
88,0.027207
88,0.027051
88,0.026706
88,0.026787
88,0.026772
88,0.026624
88,0.026758
88,0.027284
89,0.027566
89,0.027493
89,0.0276
89,0.0274
89,0.02744
89,0.028328
89,0.028
88,0.027252
88,0.027217
88,0.027539
88,0.02753
88,0.027517
88,0.027584
88,0.027672
88,0.027373
88,0.027198
89,0.027023
89,0.027354
89,0.026921
89,0.026923
89,0.027645
89,0.027333
89,0.027065
89,0.027174
89,0.026415
89,0.026979
89,0.026691
89,0.026719
89,0.02738
89,0.026649
89,0.026374
89,0.026449
89,0.027565
89,0.02718
89,0.027049
89,0.026786
89,0.028741
90,0.029166
88,0.027454
89,0.027231
89,0.027222
89,0.027402
90,0.029248
91,0.02839
91,0.028118
90,0.027994
90,0.028141
90,0.02771
88,0.028336
88,0.028019
88,0.027188
90,0.027887
90,0.02692
90,0.026643
88,0.027152
89,0.028232
90,0.02878
89,0.028725
89,0.028465
88,0.027898
88,0.02762
87,0.027434
88,0.027355
86,0.027765
87,0.028518
88,0.028997
86,0.027371
87,0.028282
87,0.02802
84,0.027622
81,0.027334
83,0.026899
79,0.025294
78,0.02729
78,0.027223
82,0.027241
79,0.026851
77,0.026168
80,0.027071
82,0.027065
82,0.027649
82,0.027671
87,0.029284
86,0.028098
86,0.027925
87,0.032557
89,0.030765
89,0.029129
89,0.028518
88,0.028355
89,0.028742
87,0.029297
90,0.02893
87,0.028582
89,0.029612
89,0.030834
87,0.028271
83,0.029008
88,0.030128
90,0.030137
88,0.029404
89,0.028028
89,0.028608
91,0.030056
89,0.029946
90,0.029364
87,0.027657
88,0.02907
89,0.0289
89,0.028479
88,0.02909
88,0.030176
88,0.028691
88,0.027681
89,0.02859
89,0.029
90,0.029143
90,0.02843
88,0.02946
88,0.029404
88,0.03096
89,0.029135
87,0.028889
87,0.028451
86,0.028413
87,0.029718
85,0.028488
85,0.028057
86,0.0287
86,0.029829
84,0.029097
86,0.029628
83,0.027467
84,0.027327
85,0.028117
83,0.029017
83,0.027041
83,0.027177
85,0.028426
84,0.028259
84,0.027977
83,0.027308
84,0.026879
85,0.027402
87,0.028119
86,0.028073
85,0.029293
83,0.028764
85,0.028647
85,0.028277
83,0.028813
83,0.028453
83,0.027738
82,0.027478
83,0.028641
83,0.028561
82,0.02702
82,0.026823
84,0.028271
83,0.027286
80,0.02714
83,0.028413
84,0.02881
85,0.028212
84,0.027825
82,0.027074
83,0.02788
82,0.027711
81,0.025871
81,0.026683
82,0.029715
82,0.029878
82,0.029109
83,0.029218
82,0.027234
81,0.026916
81,0.027515
81,0.0268
81,0.026896
81,0.027216
81,0.026127
82,0.02699
81,0.026611
80,0.026177
80,0.026428
81,0.027453
82,0.026746
82,0.027014
83,0.027687
82,0.02649
82,0.02602
82,0.026657
81,0.027669
82,0.02639
82,0.026374
83,0.029142
82,0.028716
84,0.027972
82,0.029252
81,0.027177
82,0.026521
82,0.026481
83,0.027805
83,0.026574
82,0.026622
83,0.026958
82,0.027035
83,0.028288
82,0.027115
83,0.026741
82,0.026713
83,0.02729
83,0.026617
82,0.026541
82,0.025742
82,0.026634
84,0.02872
83,0.027611
84,0.02801
82,0.027901
83,0.027367
79,0.025999
80,0.028988
80,0.026301
82,0.026341
82,0.026127
82,0.025782
81,0.026332
83,0.026907
83,0.028207
83,0.028547
83,0.028808
83,0.027889
82,0.027848
80,0.028552
80,0.027927
78,0.02704
76,0.025436
76,0.025817
74,0.025038
69,0.023693
67,0.023045
63,0.022348
60,0.02177
58,0.02071
56,0.020313
54,0.020617
53,0.021682
54,0.022131
54,0.022046
54,0.021464
51,0.019587
50,0.020495
48,0.019742
47,0.021769
47,0.021084
46,0.021778
51,0.022859
55,0.024494
61,0.026177
68,0.026242
72,0.02719
79,0.027901
83,0.028494
85,0.028496
85,0.028801
83,0.028394
84,0.027558
84,0.02813
84,0.028584
84,0.029093
83,0.028019
81,0.032466
83,0.031097
83,0.029648
83,0.029455
84,0.033274
84,0.027929
82,0.027391
83,0.028694
83,0.027503
82,0.027275
81,0.027302
83,0.027911
83,0.028844
83,0.027622
83,0.029012
84,0.028675
85,0.028037
86,0.028933
86,0.028094
86,0.027769
86,0.02768
84,0.027236
84,0.027456
86,0.03041
86,0.028667
86,0.028885
85,0.028488
84,0.028017
82,0.026534
83,0.026725
83,0.027398
84,0.027019
83,0.026448
85,0.027119
86,0.027614
85,0.027795
83,0.027314
83,0.026591
83,0.027054
83,0.026425
83,0.026216
83,0.026531
84,0.02728
82,0.026067
84,0.026704
83,0.026038
83,0.02599
83,0.026751
84,0.026688
84,0.026433
84,0.026423
84,0.026132
83,0.026179
83,0.025822
84,0.028833
83,0.028838
83,0.026878
83,0.027882
84,0.027162
84,0.026705
84,0.027227
85,0.027523
87,0.027797
85,0.028355
85,0.027158
84,0.027275
83,0.02736
82,0.027105
84,0.027357
85,0.027542
85,0.027186
86,0.028107
87,0.0284
87,0.027818
88,0.027613
85,0.028971
87,0.026985
86,0.02738
84,0.026493
86,0.027591
86,0.026626
86,0.026722
86,0.027173
86,0.027901
87,0.028085
87,0.027471
87,0.027115
87,0.027486
87,0.026766
87,0.027503
87,0.02739
88,0.028293
87,0.027592
88,0.028472
89,0.029257
88,0.029362
89,0.028274
53,0.028361
88,0.031964
87,0.02996
86,0.029687
86,0.029553
87,0.029452
87,0.029066
86,0.029444
88,0.030059
89,0.029714
87,0.029336
87,0.029679
88,0.031265
88,0.029798
88,0.029641
88,0.029673
86,0.029794
87,0.029239
87,0.03
88,0.030216
88,0.030064
88,0.03054
88,0.029777
88,0.029583
87,0.029126
88,0.029815
88,0.029843
88,0.029803
89,0.030856
88,0.029941
89,0.029721
90,0.031148
90,0.030163
88,0.029405
88,0.029342
89,0.029395
89,0.030016
89,0.029228
89,0.029508
89,0.029951
90,0.030056
90,0.029733
90,0.030017
90,0.030086
90,0.029829
90,0.030015
90,0.030093
90,0.029589
88,0.029562
89,0.030135
90,0.031167
90,0.029999
89,0.032839
89,0.03595
89,0.030133
89,0.030127
87,0.036447
88,0.030346
89,0.031129
88,0.035445
89,0.029682
89,0.028588
88,0.027174
89,0.034209
89,0.026961
89,0.03149
90,0.028821
89,0.028077
88,0.027232
89,0.026936
89,0.02724
89,0.02728
90,0.028967
90,0.026983
89,0.02759
89,0.027125
89,0.027093
89,0.027136
89,0.027874
89,0.027892
89,0.027414
88,0.026889
88,0.027702
89,0.028832
88,0.026882
88,0.027144
90,0.027972
89,0.026994
88,0.026697
88,0.026905
90,0.02793
89,0.027886
89,0.026883
90,0.026761
89,0.026797
88,0.026019
88,0.025975
88,0.026341
88,0.027346
88,0.026023
88,0.025815
88,0.026051
88,0.026206
88,0.026108
88,0.026226
175,0.043469
174,0.056108
174,0.054288
172,0.052154
173,0.053382
173,0.051766
173,0.052696
173,0.052207
172,0.051366
172,0.052019
173,0.052913
173,0.050658
173,0.062202
171,0.050753
173,0.051482
173,0.050683
173,0.050802
174,0.050721
175,0.052865
175,0.051655
174,0.05182
174,0.051658
174,0.051378
173,0.052831
173,0.052194
173,0.050941
172,0.050664
170,0.050334
171,0.04973
171,0.050237
171,0.049952
172,0.050538
172,0.050061
173,0.05348
173,0.05239
173,0.050663
173,0.050373
172,0.050426
172,0.050655
172,0.050981
172,0.051953
173,0.053849
173,0.049739
172,0.049807
172,0.049871
171,0.050717
171,0.050086
171,0.050324
171,0.050075
172,0.050005
172,0.050126
172,0.049989
171,0.053336
171,0.053884
171,0.050854
171,0.050964
171,0.050671
171,0.050354
171,0.050922
172,0.050365
171,0.051111
171,0.050226
171,0.050437
171,0.050634
172,0.053241
172,0.053487
172,0.050786
171,0.050395
171,0.051071
171,0.050348
171,0.052738
171,0.050632
171,0.050047
171,0.050435
171,0.051726
171,0.051586
171,0.0513
171,0.050118
171,0.050532
171,0.04936
171,0.049382
171,0.050052
171,0.049579
171,0.050335
172,0.05094
172,0.051086
172,0.056495
172,0.050618
173,0.051592
173,0.050855
173,0.050798
172,0.050226
172,0.05067
173,0.050722
173,0.050461
173,0.051405
173,0.050164
173,0.050418
174,0.054739
173,0.051217
171,0.050602
172,0.051215
172,0.049745
173,0.049699
173,0.049885
172,0.049933
172,0.050691
172,0.050969
173,0.053524
173,0.050343
173,0.055613
174,0.051419
173,0.05208
171,0.050582
172,0.052297
169,0.050284
170,0.05048
168,0.050977
169,0.05135
169,0.052054
167,0.056168
168,0.050595
164,0.051533
162,0.055259
166,0.049511
162,0.049113
166,0.04988
164,0.054636
165,0.052837
163,0.051638
160,0.050051
157,0.049664
160,0.0497
159,0.050055
156,0.049111
159,0.050625
150,0.047953
147,0.047569
147,0.046525
146,0.047243
147,0.04723
141,0.046993
141,0.047491
140,0.047177
134,0.046267
135,0.044286
133,0.044121
130,0.044973
130,0.047709
128,0.043152
131,0.044179
128,0.043723
128,0.043141
124,0.043342
126,0.042937
122,0.042264
120,0.041772
121,0.041969
124,0.044397
123,0.043169
123,0.042408
123,0.042034
121,0.042004
123,0.042738
125,0.042648
125,0.040997
122,0.041874
125,0.0427
122,0.04126
119,0.041377
123,0.042348
121,0.045359
121,0.041101
124,0.041506
120,0.044436
122,0.042062
125,0.042684
126,0.042795
124,0.042182
125,0.04281
127,0.043605
131,0.044558
131,0.044871
131,0.045891
134,0.047162
136,0.046326
133,0.044489
133,0.044604
135,0.045803
137,0.045951
137,0.051287
140,0.045627
140,0.045803
138,0.046029
141,0.046127
137,0.045951
139,0.04658
135,0.044811
135,0.045004
135,0.043872
135,0.043932
134,0.044059
135,0.048921
137,0.045885
138,0.043514
135,0.045876
138,0.04504
140,0.047089
138,0.0444
140,0.043488
140,0.044951
140,0.043542
140,0.044194
141,0.044157
139,0.046935
138,0.043119
139,0.044445
139,0.048233
137,0.04271
137,0.044669
136,0.043554
138,0.045773
138,0.043657
136,0.042528
137,0.042538
136,0.043263
137,0.042251
137,0.041918
136,0.042853
137,0.043675
138,0.043398
138,0.042478
138,0.0428
139,0.042909
138,0.042375
140,0.042813
140,0.04233
138,0.042583
141,0.043866
139,0.044777
141,0.044839
142,0.044617
139,0.046042
141,0.04762
143,0.044798
145,0.044853
145,0.043697
144,0.044671
143,0.04521
143,0.047172
142,0.044882
140,0.043687
140,0.043852
141,0.04434
140,0.043881
140,0.042324
142,0.043165
141,0.044844
140,0.043129
139,0.044191
139,0.043882
139,0.043324
139,0.04335
139,0.043475
141,0.050264
143,0.045608
144,0.045669
142,0.044082
142,0.044405
142,0.043652
142,0.043669
144,0.044825
143,0.047367
143,0.042739
143,0.043192
144,0.048219
143,0.043259
143,0.043327
143,0.043216
142,0.042456
142,0.043082
141,0.047407
142,0.0428
142,0.042818
143,0.043821
143,0.049353
144,0.04336
144,0.043254
142,0.048261
143,0.042623
143,0.043434
143,0.043547
141,0.044689
141,0.042653
142,0.043379
144,0.049681
146,0.045131
144,0.043714
143,0.044509
141,0.045119
141,0.045835
141,0.046083
144,0.045195
143,0.048123
144,0.043425
139,0.043347
144,0.046613
142,0.044195
141,0.044144
140,0.043934
143,0.04335
143,0.043218
143,0.042987
141,0.043752
139,0.043667
140,0.044797
139,0.046294
141,0.046092
141,0.045695
139,0.047064
141,0.048866
142,0.047975
142,0.045927
141,0.046324
148,0.048301
149,0.047573
149,0.047248
145,0.046584
146,0.04607
145,0.045467
141,0.044855
143,0.045112
138,0.044099
137,0.044757
134,0.042717
132,0.044592
131,0.040926
132,0.041186
133,0.043017
132,0.041793
129,0.042513
128,0.042647
124,0.041796
124,0.041467
123,0.040671
125,0.040443
124,0.04106
124,0.03952
120,0.039504
123,0.039539
121,0.039891
119,0.040031
121,0.039087
119,0.039142
118,0.039509
118,0.040293
119,0.040224
119,0.041262
121,0.040718
121,0.040132
123,0.04067
120,0.038903
119,0.039334
119,0.039444
121,0.040567
121,0.040257
120,0.039615
120,0.039379
117,0.040213
118,0.039674
118,0.038769
119,0.03947
118,0.039874
120,0.040675
119,0.040147
120,0.041095
121,0.041698
122,0.040932
123,0.040804
122,0.039512
120,0.039607
123,0.041099
124,0.039986
120,0.039256
120,0.039013
121,0.039993
123,0.040299
119,0.039421
122,0.039842
123,0.04084
126,0.042712
129,0.041571
130,0.048532
133,0.043772
132,0.044625
131,0.045467
131,0.043924
131,0.044362
133,0.045068
129,0.04376
129,0.043773
126,0.042955
127,0.042633
122,0.041218
117,0.041191
120,0.039685
117,0.039258
115,0.039255
112,0.036294
110,0.036783
105,0.037291
101,0.035767
100,0.03689
98,0.037131
98,0.035657
96,0.035226
95,0.035106
89,0.034103
83,0.042001
84,0.038293
84,0.035207
82,0.038026
81,0.032919
85,0.032105
84,0.033068
85,0.035779
83,0.031524
82,0.032382
83,0.034842
83,0.033996
82,0.033029
78,0.031072
78,0.030866
77,0.030419
76,0.030018
77,0.030133
78,0.033698
78,0.033596
78,0.030635
73,0.029188
75,0.029891
74,0.030461
76,0.030929
77,0.030857
74,0.030389
75,0.030433
74,0.029959
75,0.028844
76,0.03012
75,0.029635
77,0.030324
74,0.02916
69,0.051999
172,0.058586
174,0.059263
176,0.06077
171,0.05947
174,0.058768
175,0.058192
175,0.059262
175,0.059145
176,0.058582
175,0.057182
176,0.059413
175,0.05753
173,0.057917
174,0.057695
171,0.057176
173,0.059236
173,0.05836
174,0.056452
174,0.056383
175,0.056271
175,0.056887
175,0.056203
173,0.055243
172,0.054892
171,0.055635
172,0.054672
172,0.059527
172,0.052691
172,0.052832
172,0.053545
173,0.053341
171,0.053462
173,0.055841
173,0.054212
173,0.053644
173,0.054336
172,0.05386
172,0.052811
171,0.057828
169,0.052508
170,0.05227
170,0.053585
170,0.054019
170,0.052226
170,0.052636
170,0.053193
170,0.057081
170,0.052886
170,0.052177
170,0.051992
170,0.052007
170,0.051822
170,0.051895
170,0.052133
170,0.051771
170,0.053972
170,0.052522
170,0.053556
170,0.052817
171,0.052758
172,0.051607
171,0.051453
172,0.050615
170,0.050202
168,0.05006
169,0.05555
170,0.051192
170,0.051321
171,0.05227
172,0.05749
172,0.05281
171,0.051577
172,0.050854
172,0.050432
172,0.050451
172,0.051063
171,0.05129
172,0.050914
171,0.052281
172,0.051219
172,0.051166
172,0.050888
172,0.051523
172,0.052602
172,0.055695
172,0.050897
172,0.051296
171,0.052746
170,0.05132
171,0.050502
172,0.051166
171,0.050808
173,0.052349
172,0.050274
173,0.0509
173,0.05086
174,0.051711
173,0.052514
172,0.05193
172,0.051038
172,0.050891
173,0.051859
173,0.05037
172,0.050975
172,0.050041
172,0.049943
173,0.050763
173,0.050632
172,0.051325
172,0.05103
172,0.052467
173,0.053745
170,0.052341
168,0.052809
170,0.060594
172,0.05338
170,0.052048
169,0.051997
168,0.055774
163,0.050266
168,0.050798
166,0.051069
165,0.052329
168,0.0526
165,0.055893
165,0.051631
165,0.051965
166,0.052493
163,0.050955
163,0.051678
159,0.051071
159,0.051153
160,0.05193
155,0.049767
158,0.04986
149,0.053725
147,0.047243
150,0.048921
147,0.048063
149,0.048613
141,0.047096
141,0.046426
141,0.047366
134,0.044186
134,0.044063
134,0.044754
128,0.048326
130,0.043744
127,0.042799
125,0.042284
125,0.043222
124,0.044025
126,0.044486
126,0.043715
124,0.043443
120,0.042351
120,0.047243
123,0.042802
121,0.044492
123,0.046971
124,0.043102
122,0.04367
123,0.043419
123,0.043625
122,0.04369
121,0.042928
122,0.042132
122,0.043239
121,0.0465
122,0.042398
122,0.042983
121,0.043407
120,0.041904
117,0.041567
123,0.044016
124,0.043675
124,0.043308
125,0.044933
126,0.045246
133,0.047168
131,0.048256
131,0.047992
132,0.047895
133,0.047393
135,0.04716
134,0.044969
135,0.045222
136,0.046572
136,0.04608
137,0.046445
138,0.045995
137,0.046109
139,0.046574
141,0.052297
141,0.047344
139,0.046475
135,0.046272
136,0.050614
136,0.045337
136,0.045256
134,0.049206
133,0.044798
136,0.046989
137,0.045566
138,0.051357
141,0.045742
140,0.04508
139,0.045903
139,0.04519
137,0.04405
138,0.043986
136,0.044786
137,0.04444
136,0.04274
137,0.046602
135,0.044984
135,0.047945
136,0.04382
135,0.043539
135,0.043243
139,0.044739
137,0.043256
137,0.042359
137,0.043123
137,0.042092
137,0.041859
136,0.04266
136,0.042497
136,0.042868
135,0.041884
136,0.041738
136,0.042396
136,0.04359
136,0.042252
137,0.043308
137,0.043783
137,0.044109
136,0.043528
138,0.045102
140,0.04484
139,0.044148
141,0.045485
140,0.04414
140,0.044696
142,0.045614
142,0.046062
141,0.045109
141,0.045354
142,0.045797
141,0.047367
140,0.048446
140,0.04557
141,0.045999
140,0.04443
140,0.043013
142,0.045977
141,0.047683
140,0.043953
139,0.043679
139,0.043339
139,0.043531
139,0.046875
139,0.042968
141,0.044664
143,0.045804
144,0.045368
142,0.044364
142,0.044528
142,0.043408
142,0.044221
144,0.04526
143,0.046491
143,0.044715
143,0.044194
144,0.04503
143,0.043928
143,0.045936
143,0.045494
142,0.043293
142,0.043333
141,0.043321
142,0.043361
142,0.042849
143,0.042888
143,0.043088
144,0.043811
144,0.043609
142,0.043112
143,0.042805
143,0.043252
143,0.043082
141,0.044356
141,0.044818
142,0.044236
144,0.045395
146,0.045328
144,0.044357
143,0.046182
141,0.045158
141,0.045405
141,0.045731
144,0.045802
143,0.04383
144,0.044199
139,0.044033
144,0.045371
142,0.04466
141,0.044191
140,0.044021
143,0.044966
143,0.043168
143,0.043086
141,0.044237
139,0.045747
140,0.045636
139,0.045258
141,0.045993
141,0.045935
139,0.045798
141,0.046749
142,0.046177
142,0.046731
141,0.046764
148,0.049118
149,0.04829
149,0.047582
145,0.048668
146,0.048652
