objects_count,writing_stage
132,0.033272
131,0.032142
132,0.033142
133,0.0334
132,0.033141
129,0.03249
128,0.030865
124,0.0322
124,0.034092
123,0.030879
125,0.031201
124,0.031177
124,0.032134
120,0.034683
123,0.030074
121,0.031253
119,0.032506
121,0.029852
119,0.031994
118,0.031673
118,0.033203
119,0.036514
119,0.032768
121,0.034565
121,0.032701
123,0.030439
120,0.03995
119,0.030835
119,0.032812
121,0.03324
121,0.030147
120,0.033226
120,0.030664
117,0.030835
118,0.034732
118,0.03164
119,0.034903
118,0.034223
120,0.030213
119,0.031447
120,0.034265
121,0.029652
122,0.039068
123,0.030968
122,0.028195
120,0.037199
123,0.029803
124,0.029853
120,0.037422
120,0.031865
121,0.03162
123,0.029564
119,0.031267
122,0.031438
123,0.029034
126,0.035506
129,0.163062
130,0.032089
133,0.03562
132,0.030939
131,0.032034
131,0.037886
131,0.036152
133,0.033327
129,0.032924
129,0.030192
126,0.03379
127,0.03249
122,0.03242
117,0.031716
120,0.032045
117,0.033273
115,0.032991
112,0.039288
110,0.032301
105,0.031723
101,0.030388
100,0.02706
98,0.027148
98,0.028001
96,0.028672
95,0.029845
89,0.024872
83,0.023524
84,0.025827
84,0.02883
82,0.024832
81,0.025478
85,0.023667
84,0.022557
85,0.025006
83,0.026566
82,0.023802
83,0.025288
83,0.024812
82,0.031922
78,0.027524
78,0.023449
77,0.024754
76,0.024093
77,0.023017
78,0.02143
78,0.021769
78,0.024503
73,0.02326
75,0.022628
74,0.021273
76,0.022476
77,0.022356
74,0.021723
75,0.024163
74,0.023707
75,0.023591
76,0.022758
75,0.024293
77,0.022752
74,0.024992
69,0.028903
172,0.045961
174,0.039887
176,0.042927
171,0.038206
174,0.037216
175,0.041155
175,0.038351
175,0.041135
176,0.036356
175,0.037175
176,0.038741
175,0.037787
173,0.03701
174,0.04372
171,0.040563
173,0.042436
173,0.040317
174,0.039178
174,0.033842
175,0.041038
175,0.038737
175,0.038728
173,0.035791
172,0.037716
171,0.035751
172,0.037924
172,0.037122
172,0.039673
172,0.037784
172,0.0383
173,0.039261
171,0.043448
173,0.036971
173,0.034968
173,0.158137
173,0.037651
172,0.034169
172,0.032114
171,0.039145
169,0.033918
170,0.031487
170,0.036401
170,0.035313
170,0.047461
170,0.042064
170,0.03745
170,0.035637
170,0.035242
170,0.032516
170,0.035317
170,0.036079
170,0.035761
170,0.036614
170,0.042203
170,0.040992
170,0.044601
170,0.042181
170,0.037545
170,0.037793
171,0.036991
172,0.039249
171,0.036585
172,0.038736
170,0.037886
168,0.038908
169,0.038752
170,0.037775
170,0.043469
171,0.040585
172,0.039109
172,0.037145
171,0.039481
172,0.038513
172,0.042422
172,0.037261
172,0.040672
171,0.034642
172,0.036219
171,0.035746
172,0.044571
172,0.036252
172,0.03789
172,0.034596
172,0.037164
172,0.034863
172,0.038263
172,0.036297
171,0.035839
170,0.036136
171,0.034424
172,0.034122
171,0.037416
173,0.033398
172,0.033862
173,0.035939
173,0.036805
174,0.033203
173,0.034362
172,0.037801
172,0.04106
172,0.041147
173,0.034946
173,0.158835
172,0.038326
172,0.034072
172,0.035092
173,0.036729
173,0.03225
172,0.033973
172,0.033697
172,0.038241
173,0.038443
170,0.037161
168,0.037675
170,0.041883
172,0.036712
170,0.037305
169,0.044097
168,0.040364
163,0.038466
168,0.041844
166,0.043432
165,0.045567
168,0.044089
165,0.041015
165,0.041658
165,0.047276
166,0.039757
163,0.044049
163,0.040474
159,0.044849
159,0.043013
160,0.042681
155,0.038865
158,0.041791
149,0.039882
147,0.041623
150,0.041003
147,0.040656
149,0.039933
142,0.034744
141,0.03658
141,0.035417
134,0.034013
134,0.039933
134,0.036674
128,0.036515
130,0.033715
127,0.031068
125,0.033721
125,0.033106
124,0.033564
126,0.03213
126,0.030033
124,0.031027
120,0.033109
120,0.031044
123,0.030705
121,0.035118
123,0.034568
124,0.030985
122,0.031499
123,0.032754
123,0.02816
122,0.029891
121,0.030418
122,0.036536
122,0.030285
121,0.031291
122,0.031596
122,0.031958
121,0.030892
120,0.031598
117,0.030598
123,0.032101
124,0.029305
124,0.028674
125,0.156805
126,0.031003
133,0.03457
131,0.031587
131,0.031168
132,0.034388
133,0.030794
135,0.035197
134,0.032971
135,0.03693
136,0.033017
136,0.035814
137,0.034828
138,0.03484
137,0.037094
139,0.03627
141,0.039812
141,0.03972
139,0.036017
135,0.034252
136,0.035329
136,0.036019
136,0.037331
134,0.034644
133,0.034043
136,0.034765
137,0.034075
138,0.037217
141,0.036866
140,0.035888
139,0.0339
139,0.033644
137,0.034983
138,0.034122
136,0.032478
137,0.037276
136,0.033778
137,0.033216
135,0.03166
135,0.033724
136,0.03867
135,0.032198
135,0.031293
139,0.033785
137,0.032915
137,0.033179
137,0.033974
137,0.031791
137,0.032544
136,0.030239
136,0.03677
136,0.031713
135,0.032981
136,0.034276
136,0.031243
136,0.031468
136,0.031506
137,0.031206
137,0.035573
137,0.030242
136,0.032775
138,0.033842
140,0.033382
139,0.034046
141,0.033421
140,0.037974
140,0.032903
142,0.034116
142,0.035219
141,0.038782
141,0.035768
142,0.035458
141,0.03499
140,0.03202
140,0.033561
141,0.036978
140,0.033147
140,0.037181
142,0.033532
141,0.035862
140,0.033818
139,0.031488
139,0.034206
139,0.034421
139,0.030759
139,0.036357
141,0.032055
143,0.031881
144,0.031272
142,0.032875
142,0.036953
142,0.033903
142,0.033582
144,0.032272
143,0.03466
143,0.033318
143,0.033651
144,0.031836
143,0.033829
143,0.034361
143,0.034509
142,0.031886
142,0.031033
141,0.03185
142,0.033556
142,0.034413
143,0.032269
143,0.035515
144,0.03217
144,0.033436
142,0.035352
143,0.031497
143,0.036917
143,0.03209
141,0.160753
141,0.034753
142,0.03667
144,0.031423
146,0.031643
144,0.030536
143,0.040371
141,0.037385
141,0.03436
141,0.032441
144,0.040192
143,0.03349
144,0.035766
139,0.03468
144,0.035104
142,0.035211
141,0.034016
140,0.032818
143,0.033048
143,0.03819
143,0.035979
141,0.033712
139,0.037862
140,0.033219
139,0.036743
141,0.037922
141,0.03639
139,0.037731
141,0.035653
142,0.0345
142,0.036136
141,0.04745
148,0.041585
149,0.036573
149,0.036055
145,0.036583
146,0.036634
145,0.035605
141,0.0404
143,0.038304
138,0.03346
137,0.033917
134,0.034497
132,0.036341
131,0.035468
132,0.032982
133,0.034613
132,0.035226
129,0.035563
128,0.034769
124,0.035603
124,0.035561
123,0.033975
125,0.032948
124,0.032655
124,0.034114
120,0.03524
123,0.03974
121,0.032763
119,0.031528
121,0.033063
119,0.033023
118,0.034606
118,0.033711
119,0.031052
119,0.033932
121,0.030482
121,0.033426
123,0.03643
120,0.033222
119,0.032074
119,0.035307
121,0.033178
121,0.041432
120,0.030653
120,0.030211
117,0.031667
118,0.029704
118,0.031291
119,0.032203
118,0.032179
120,0.030603
119,0.033734
120,0.029566
121,0.032218
122,0.032216
123,0.031952
122,0.036459
120,0.032604
123,0.03226
124,0.030813
120,0.034016
120,0.032542
121,0.030493
123,0.032733
119,0.031628
122,0.030058
123,0.166792
126,0.02876
129,0.034082
130,0.03179
133,0.031231
132,0.032957
131,0.03402
131,0.03178
131,0.03225
133,0.037993
129,0.041516
129,0.036857
126,0.038262
127,0.039415
122,0.032821
117,0.030561
120,0.032357
117,0.033947
115,0.035613
112,0.033958
110,0.032214
105,0.033945
101,0.028075
100,0.02974
98,0.031547
98,0.02993
96,0.030295
95,0.025926
89,0.027533
83,0.025957
84,0.025001
84,0.030767
82,0.025433
81,0.027422
85,0.024011
84,0.02262
85,0.031524
83,0.026334
82,0.024817
83,0.025128
83,0.028459
82,0.026356
78,0.027255
78,0.026592
77,0.026078
76,0.023452
77,0.023028
78,0.023835
78,0.025144
78,0.023125
73,0.021895
75,0.022288
74,0.023693
76,0.023097
77,0.022081
74,0.023144
75,0.023529
74,0.022372
75,0.024355
76,0.023653
75,0.023206
77,0.02265
74,0.024838
69,0.023264
172,0.041976
174,0.040189
176,0.039308
171,0.038354
174,0.036809
175,0.03947
175,0.035113
175,0.035257
176,0.038383
175,0.035905
176,0.040876
175,0.039004
173,0.040631
174,0.037177
171,0.04165
173,0.036135
173,0.035811
174,0.046143
174,0.044019
175,0.036869
175,0.04111
175,0.034318
173,0.038368
172,0.037135
171,0.034685
172,0.035303
172,0.035369
172,0.036063
172,0.046478
172,0.036141
173,0.038468
171,0.035247
173,0.037867
173,0.037619
173,0.035859
173,0.039989
172,0.034161
172,0.037766
171,0.036708
169,0.046167
170,0.166863
170,0.036515
170,0.037595
170,0.033228
170,0.04349
170,0.041201
170,0.043979
170,0.040369
170,0.039398
170,0.038066
170,0.037104
170,0.036578
170,0.039672
170,0.037888
170,0.038562
170,0.03295
170,0.035889
170,0.035295
170,0.036231
171,0.037868
172,0.03413
171,0.037299
172,0.036893
170,0.034468
168,0.040647
169,0.035683
170,0.036006
170,0.036261
171,0.043695
172,0.036063
172,0.035686
171,0.041022
172,0.035508
172,0.034309
172,0.039964
172,0.035304
171,0.040715
172,0.035859
171,0.03792
172,0.034211
172,0.036706
172,0.03429
172,0.036913
172,0.037288
172,0.03662
172,0.034086
172,0.037132
171,0.03514
170,0.038207
171,0.164389
172,0.041449
171,0.035382
173,0.032064
172,0.037576
173,0.039509
173,0.034964
174,0.036927
173,0.041149
172,0.035966
172,0.037232
172,0.036088
173,0.034688
173,0.036537
172,0.037027
172,0.034828
172,0.036289
173,0.034271
173,0.038646
172,0.034689
172,0.035742
172,0.037005
173,0.045449
170,0.039214
168,0.040424
170,0.03815
172,0.039287
170,0.038878
169,0.040447
168,0.040442
163,0.035526
168,0.040952
166,0.04017
165,0.040833
168,0.040309
165,0.039087
165,0.044047
165,0.040598
166,0.043332
163,0.041691
163,0.045235
159,0.045648
159,0.04033
160,0.03858
155,0.040321
158,0.039757
149,0.039986
147,0.03738
150,0.043217
147,0.039862
149,0.039708
142,0.034322
141,0.040707
141,0.036087
134,0.034877
134,0.036033
134,0.035683
128,0.036912
130,0.035387
127,0.034717
125,0.034511
125,0.031712
124,0.044288
126,0.033656
126,0.03436
124,0.033303
120,0.028907
120,0.032909
123,0.031761
121,0.031236
123,0.032576
124,0.032217
122,0.034135
123,0.032971
123,0.030568
122,0.031466
121,0.03156
122,0.035109
122,0.032328
121,0.030785
122,0.154742
122,0.031306
121,0.032726
120,0.035425
117,0.029065
123,0.031708
124,0.035611
124,0.032814
125,0.03087
126,0.033315
133,0.033238
131,0.034453
131,0.037017
132,0.031695
133,0.033495
135,0.032844
134,0.032333
135,0.032892
136,0.035486
136,0.035367
137,0.034493
138,0.034661
137,0.033578
139,0.03647
141,0.036926
141,0.037567
139,0.036247
135,0.033297
136,0.041761
136,0.032422
136,0.03382
134,0.031728
133,0.03561
136,0.033339
137,0.034011
138,0.033368
141,0.034241
140,0.034513
139,0.035515
139,0.036291
137,0.033123
138,0.032375
136,0.038017
137,0.032662
136,0.032632
137,0.032832
135,0.030841
135,0.029613
136,0.032112
135,0.030902
135,0.031123
139,0.030623
137,0.031432
137,0.033132
137,0.032977
137,0.031137
137,0.031297
136,0.029833
136,0.031299
136,0.031426
135,0.033284
136,0.037243
136,0.031605
136,0.040438
136,0.033644
137,0.033866
137,0.035055
137,0.032668
136,0.036763
138,0.035203
140,0.038471
139,0.033424
141,0.036832
140,0.033665
140,0.035025
142,0.03557
142,0.03574
141,0.035194
141,0.035314
142,0.034179
141,0.037426
140,0.033448
140,0.037839
141,0.037712
140,0.034172
140,0.03452
142,0.034463
141,0.032757
140,0.033066
139,0.033365
139,0.034298
139,0.030892
139,0.031785
139,0.033836
141,0.036642
143,0.0337
144,0.034035
142,0.030725
142,0.033383
142,0.03124
142,0.034432
144,0.033081
143,0.034963
143,0.035911
143,0.03855
144,0.035882
143,0.033877
143,0.031683
143,0.031217
142,0.032273
142,0.032997
141,0.032949
142,0.036626
142,0.034816
143,0.164032
143,0.042983
144,0.032619
144,0.035329
142,0.040957
143,0.031117
143,0.029161
143,0.037277
141,0.038451
141,0.036532
142,0.033343
144,0.032886
146,0.034239
144,0.037846
143,0.032921
141,0.034078
141,0.039271
141,0.036732
144,0.034841
143,0.03162
144,0.034376
139,0.033552
144,0.035018
142,0.037595
141,0.035501
140,0.034917
143,0.032488
143,0.03373
143,0.034573
141,0.033214
139,0.034432
140,0.033813
139,0.033011
141,0.037549
141,0.036617
139,0.039074
141,0.036981
142,0.037207
142,0.03684
141,0.038123
148,0.037221
149,0.048136
149,0.045599
145,0.037691
146,0.036842
145,0.036338
141,0.035594
143,0.035967
138,0.045313
137,0.036538
134,0.039474
132,0.035921
131,0.035115
132,0.049022
133,0.041725
132,0.033228
129,0.035446
128,0.032654
124,0.034383
124,0.033992
123,0.0324
125,0.033985
124,0.035168
124,0.030581
120,0.029058
123,0.034011
121,0.033921
119,0.039152
121,0.035057
119,0.032286
118,0.036071
118,0.030724
119,0.030554
119,0.035072
121,0.029189
121,0.030145
123,0.030996
120,0.029772
119,0.031404
119,0.030132
121,0.032223
121,0.030565
120,0.028642
120,0.02937
117,0.030705
118,0.030765
118,0.03239
119,0.031979
118,0.0297
120,0.034365
119,0.02981
120,0.029711
121,0.031861
122,0.033388
123,0.037617
122,0.03172
120,0.030223
123,0.156686
124,0.029477
120,0.033453
120,0.033829
121,0.029601
123,0.029429
119,0.030697
122,0.035119
123,0.031334
126,0.032168
129,0.031707
130,0.032063
133,0.032008
132,0.033121
131,0.03881
131,0.033247
131,0.037627
133,0.033763
129,0.037487
129,0.035558
126,0.033206
127,0.036016
122,0.031848
117,0.034403
120,0.032562
117,0.032665
115,0.034247
112,0.029967
110,0.032045
105,0.03178
101,0.029604
100,0.028535
98,0.031344
98,0.031691
96,0.030183
95,0.031584
89,0.028287
83,0.023832
84,0.02532
84,0.021471
82,0.025896
81,0.028363
85,0.025389
84,0.024469
85,0.027082
83,0.026584
82,0.02503
83,0.028222
83,0.026585
82,0.023602
78,0.025162
78,0.02215
77,0.023818
76,0.021312
77,0.024508
78,0.024479
78,0.023895
78,0.02265
73,0.022573
75,0.022159
74,0.022049
76,0.021416
77,0.028266
74,0.022603
75,0.022086
74,0.021422
75,0.023129
76,0.024336
75,0.027423
77,0.025615
74,0.022446
69,0.028968
172,0.041212
174,0.042256
176,0.038975
171,0.044671
174,0.034667
175,0.036786
175,0.035455
175,0.037207
176,0.036667
175,0.037345
176,0.036448
175,0.043079
173,0.041425
174,0.041418
171,0.037065
173,0.043647
173,0.038016
174,0.036843
174,0.038987
175,0.039641
175,0.037523
175,0.035847
173,0.041232
172,0.036241
171,0.036241
172,0.035762
172,0.035991
172,0.038128
172,0.040456
172,0.035339
173,0.035572
171,0.034719
173,0.035685
173,0.035399
173,0.038115
173,0.035661
172,0.035783
172,0.035527
171,0.039567
169,0.039574
170,0.037465
170,0.038753
170,0.038608
170,0.165268
170,0.038962
170,0.033422
170,0.039511
170,0.037472
170,0.032646
170,0.036581
170,0.038061
170,0.043267
170,0.037742
170,0.039102
170,0.037447
170,0.040158
170,0.038706
170,0.036375
170,0.036671
171,0.038493
172,0.035805
171,0.03745
172,0.037994
170,0.040186
168,0.037413
169,0.035307
170,0.037552
170,0.038732
171,0.037879
172,0.036883
172,0.040434
171,0.037649
172,0.044218
172,0.038496
172,0.040611
172,0.043498
171,0.042367
172,0.037428
171,0.036066
172,0.038011
172,0.037164
172,0.039896
172,0.038077
172,0.034892
172,0.035898
172,0.039256
172,0.03817
171,0.041297
170,0.035876
171,0.03677
172,0.04218
171,0.041483
173,0.038832
172,0.042002
173,0.041071
173,0.039048
174,0.039672
173,0.039326
172,0.037285
172,0.167221
172,0.037026
173,0.033985
173,0.037078
172,0.034134
172,0.033486
172,0.038432
173,0.033323
173,0.035093
172,0.03948
172,0.035678
172,0.040958
173,0.039799
170,0.040693
168,0.040506
170,0.039694
172,0.04532
170,0.043812
169,0.044907
168,0.045811
163,0.043931
168,0.044134
166,0.040881
165,0.039479
168,0.04076
165,0.044235
165,0.040203
165,0.040529
166,0.044847
163,0.038665
163,0.040033
159,0.037558
159,0.038761
160,0.038354
155,0.037217
158,0.037372
149,0.035573
147,0.038221
150,0.039069
147,0.039078
149,0.038999
142,0.036827
141,0.036437
141,0.036975
134,0.036445
134,0.036963
134,0.035795
128,0.036629
130,0.031594
127,0.035195
125,0.036764
125,0.035
124,0.031994
126,0.035708
126,0.034577
124,0.032938
120,0.032148
120,0.032158
123,0.032829
121,0.031731
123,0.030744
124,0.033498
122,0.033678
123,0.034176
123,0.035335
122,0.030044
121,0.030629
122,0.032447
122,0.156676
121,0.033339
122,0.037929
122,0.039293
121,0.035524
120,0.033419
117,0.030569
123,0.031254
124,0.032319
124,0.030444
125,0.029389
126,0.029702
133,0.030761
131,0.032837
131,0.031605
132,0.03221
133,0.035596
135,0.03132
134,0.033158
135,0.03286
136,0.035562
136,0.033126
137,0.034139
138,0.032833
137,0.035174
139,0.04485
141,0.0369
141,0.034651
139,0.035528
135,0.033228
136,0.033784
136,0.033009
136,0.039086
134,0.033976
133,0.034128
136,0.035884
137,0.036095
138,0.03411
141,0.035753
140,0.033961
139,0.033037
139,0.031613
137,0.033229
138,0.033918
136,0.033702
137,0.034868
136,0.035809
137,0.035007
135,0.038044
135,0.033959
136,0.034146
135,0.032727
135,0.031108
139,0.033016
137,0.034598
137,0.03324
137,0.031277
137,0.03633
137,0.030899
136,0.034427
136,0.031457
136,0.030082
135,0.032422
136,0.030288
136,0.033916
136,0.03155
136,0.032723
137,0.030749
137,0.033344
137,0.03552
136,0.031914
138,0.031627
140,0.032703
139,0.032057
141,0.03432
140,0.033697
140,0.035416
142,0.033979
142,0.032838
141,0.035002
141,0.034685
142,0.034858
141,0.034942
140,0.040133
140,0.033344
141,0.033371
140,0.034967
140,0.033527
142,0.035729
141,0.034031
140,0.035031
139,0.034825
139,0.033351
139,0.034572
139,0.032771
139,0.033543
141,0.03307
143,0.032544
144,0.031657
142,0.030356
142,0.031934
142,0.034701
142,0.033447
144,0.033929
143,0.042733
143,0.038697
143,0.035017
144,0.035758
143,0.037193
143,0.034913
143,0.031723
142,0.032506
142,0.032732
141,0.033015
142,0.158624
142,0.033157
143,0.037404
143,0.033378
144,0.030933
144,0.034038
142,0.034987
143,0.032691
143,0.030493
143,0.037024
141,0.036172
141,0.038334
142,0.040342
144,0.033532
146,0.033644
144,0.03439
143,0.034596
141,0.037871
141,0.035553
141,0.034555
144,0.034133
143,0.037107
144,0.03222
139,0.034534
144,0.03734
142,0.032502
141,0.03381
140,0.036959
143,0.033738
143,0.036169
143,0.035954
141,0.035511
139,0.034938
140,0.033623
139,0.031345
141,0.033664
141,0.040939
139,0.040804
141,0.04164
142,0.037763
142,0.041408
141,0.03943
148,0.041393
149,0.040425
149,0.038406
145,0.040234
146,0.036104
145,0.037346
141,0.039647
143,0.038274
138,0.040165
137,0.03511
134,0.037303
132,0.03427
131,0.03386
132,0.034027
133,0.034555
132,0.03202
129,0.034739
128,0.033891
124,0.034997
124,0.038025
123,0.033024
125,0.032531
124,0.032297
124,0.03264
120,0.03688
123,0.033723
121,0.033282
119,0.033051
121,0.031283
119,0.036475
118,0.031849
118,0.032898
119,0.033255
119,0.031625
121,0.035758
121,0.033776
123,0.034336
120,0.032116
119,0.033593
119,0.0351
121,0.034351
121,0.030882
120,0.031327
120,0.032402
117,0.032963
118,0.031743
118,0.031476
119,0.031168
118,0.030397
120,0.030572
119,0.032724
120,0.034754
121,0.034356
122,0.034505
123,0.035181
122,0.163654
120,0.02854
123,0.030405
124,0.030842
120,0.02819
120,0.028317
121,0.033056
123,0.032279
119,0.029843
122,0.031424
123,0.034392
126,0.030663
129,0.036183
130,0.032098
133,0.039676
132,0.034631
131,0.034393
131,0.037005
131,0.034513
133,0.041893
129,0.035987
129,0.031967
126,0.038935
127,0.035565
122,0.034306
117,0.034698
120,0.031978
117,0.037263
115,0.030902
112,0.032882
110,0.031237
105,0.029528
101,0.03089
100,0.028068
98,0.030257
98,0.029248
96,0.028869
95,0.028328
89,0.025358
83,0.024326
84,0.026148
84,0.030111
82,0.027869
81,0.029339
85,0.025482
84,0.023295
85,0.029859
83,0.027159
82,0.027448
83,0.026935
83,0.026706
82,0.027256
78,0.029848
78,0.02491
77,0.024557
76,0.024027
77,0.022697
78,0.022233
78,0.02269
78,0.026707
73,0.022708
75,0.023229
74,0.022695
76,0.02899
77,0.022934
74,0.023606
75,0.024976
74,0.022646
75,0.023685
76,0.022865
75,0.022887
77,0.023229
74,0.023117
69,0.029163
172,0.041398
174,0.039984
176,0.039996
171,0.037143
174,0.039793
175,0.036031
175,0.038604
175,0.038217
176,0.036663
175,0.03567
176,0.03695
175,0.036495
173,0.035182
174,0.034962
171,0.037558
173,0.034592
173,0.03514
174,0.035654
174,0.036795
175,0.04119
175,0.035676
175,0.036338
173,0.037307
172,0.035438
171,0.039373
172,0.037354
172,0.039339
172,0.046013
172,0.039055
172,0.040156
173,0.163235
171,0.040087
173,0.038412
173,0.03779
173,0.038382
173,0.033713
172,0.038894
172,0.043499
171,0.042321
169,0.035534
170,0.037235
170,0.037016
170,0.04251
170,0.038364
170,0.037654
170,0.034378
170,0.04066
170,0.037386
170,0.039136
170,0.038744
170,0.038616
170,0.035714
170,0.039169
170,0.038797
170,0.038655
170,0.037707
170,0.035295
170,0.038646
170,0.036762
171,0.034548
172,0.037825
171,0.035134
172,0.038968
170,0.037315
168,0.037848
169,0.035971
170,0.038057
170,0.037677
171,0.035475
172,0.036974
172,0.040744
171,0.036546
172,0.037347
172,0.036531
172,0.035
172,0.03831
171,0.035577
172,0.037431
171,0.04126
172,0.039631
172,0.037124
172,0.041021
172,0.035721
172,0.036875
172,0.041462
172,0.035884
172,0.038328
171,0.035801
170,0.035383
171,0.038567
172,0.038254
171,0.041104
173,0.037511
172,0.037771
173,0.039104
173,0.036254
174,0.039421
173,0.036469
172,0.161729
172,0.041897
172,0.036212
173,0.033366
173,0.034151
172,0.042895
172,0.032897
172,0.034048
172,0.034713
173,0.039332
172,0.037238
172,0.036149
172,0.038525
173,0.036539
169,0.037134
168,0.040958
169,0.046847
173,0.041212
169,0.045613
169,0.036654
168,0.039689
166,0.038944
168,0.040263
165,0.040944
165,0.039073
169,0.041023
165,0.041268
164,0.040039
165,0.040007
164,0.034656
164,0.038809
162,0.036745
159,0.036596
160,0.038086
159,0.03968
155,0.038211
160,0.039532
149,0.036587
147,0.035435
148,0.040577
146,0.032658
45,0.0911
45,0.017802
45,0.015173
45,0.014086
45,0.014782
45,0.015988
45,0.016996
45,0.015929
45,0.015282
45,0.01381
45,0.01484
45,0.014524
45,0.016171
45,0.01336
44,0.012749
45,0.012862
45,0.014357
45,0.014678
45,0.01683
45,0.01328
45,0.013224
45,0.0129
44,0.012972
44,0.013298
44,0.016901
43,0.013868
44,0.013605
44,0.013973
44,0.013265
45,0.013825
45,0.014572
45,0.015329
45,0.01403
45,0.013109
45,0.014745
44,0.013029
45,0.015905
45,0.014519
44,0.012999
45,0.014707
45,0.016558
45,0.0166
45,0.014373
45,0.01731
45,0.013656
45,0.013492
45,0.014389
45,0.015475
45,0.017405
45,0.013853
45,0.014803
45,0.013756
45,0.015806
45,0.014981
45,0.014154
45,0.015181
45,0.014698
45,0.0152
45,0.013751
45,0.013395
45,0.015034
45,0.014422
45,0.01448
45,0.013165
45,0.013861
45,0.01466
45,0.012764
45,0.013077
45,0.015659
45,0.014201
45,0.013009
45,0.012623
45,0.015096
45,0.013402
45,0.014919
45,0.014567
45,0.015175
45,0.014024
45,0.013389
45,0.016061
45,0.014231
45,0.015021
44,0.014365
45,0.013155
45,0.017411
45,0.013287
45,0.012629
45,0.012909
44,0.015239
44,0.013386
44,0.013832
44,0.01339
44,0.014391
44,0.015518
44,0.017607
44,0.014683
44,0.016861
44,0.016094
44,0.016591
45,0.014264
45,0.013617
45,0.013293
45,0.01289
45,0.013969
45,0.013137
45,0.013864
45,0.014838
45,0.018032
45,0.016038
45,0.013046
45,0.013211
45,0.014045
45,0.014546
45,0.019087
45,0.013864
45,0.014092
45,0.015276
45,0.013008
45,0.01512
45,0.015108
45,0.017713
45,0.01418
45,0.015629
45,0.014176
45,0.016827
45,0.013787
45,0.014338
45,0.012777
45,0.013282
45,0.01484
45,0.015003
45,0.01394
45,0.019997
45,0.016083
45,0.015228
45,0.015394
45,0.014827
45,0.016725
45,0.015939
45,0.017438
45,0.016351
45,0.015852
45,0.014812
45,0.013071
45,0.018683
45,0.016895
45,0.014232
45,0.012862
45,0.012863
44,0.013897
45,0.014129
45,0.01419
45,0.015698
45,0.012883
45,0.013269
45,0.013581
45,0.017436
44,0.014996
44,0.014971
44,0.01497
44,0.012943
44,0.013697
44,0.013326
44,0.01318
44,0.017072
44,0.016198
43,0.01404
43,0.013949
44,0.016487
44,0.016936
44,0.017489
44,0.016838
42,0.014577
42,0.016507
44,0.015277
42,0.013952
42,0.017062
42,0.017671
43,0.014764
43,0.016973
43,0.015636
43,0.018651
43,0.015328
43,0.021368
43,0.014778
43,0.014917
43,0.016361
43,0.016271
44,0.01669
42,0.016485
42,0.014874
44,0.01602
43,0.01626
44,0.016793
42,0.015859
42,0.014506
42,0.016651
42,0.016867
42,0.01435
42,0.015031
42,0.01561
42,0.015689
42,0.017273
42,0.016444
42,0.014982
42,0.014416
41,0.016295
42,0.015495
42,0.015577
41,0.016047
42,0.015197
42,0.014504
43,0.016981
42,0.016195
42,0.016916
42,0.018501
42,0.016859
42,0.016825
42,0.01716
43,0.01543
41,0.014951
43,0.01566
43,0.019245
43,0.0176
42,0.01674
45,0.017674
43,0.016511
42,0.019655
43,0.016723
42,0.017871
43,0.01773
41,0.016584
41,0.016429
42,0.017798
40,0.017918
43,0.020875
41,0.016108
43,0.015994
42,0.01617
41,0.016325
42,0.014644
40,0.015482
40,0.015085
41,0.015431
40,0.019953
40,0.023972
42,0.019258
41,0.019406
41,0.019877
44,0.023095
38,0.016164
41,0.013735
42,0.016247
42,0.016445
41,0.013586
42,0.014267
42,0.013538
40,0.014003
41,0.015373
41,0.014645
40,0.013735
41,0.014124
41,0.014387
41,0.015189
40,0.015996
38,0.014483
40,0.013752
40,0.014497
42,0.014144
44,0.014026
44,0.014891
44,0.019482
43,0.017422
41,0.016799
41,0.016106
43,0.017549
44,0.016667
43,0.016429
42,0.021003
42,0.017009
39,0.016032
40,0.017192
40,0.014969
41,0.016642
41,0.015964
41,0.015323
41,0.017762
42,0.016204
40,0.014225
41,0.018391
41,0.017431
41,0.015755
41,0.015692
42,0.016341
43,0.015849
42,0.016
44,0.023384
43,0.015121
43,0.017219
43,0.015901
44,0.014435
43,0.016153
41,0.017434
41,0.018512
41,0.017558
43,0.016923
43,0.015929
42,0.01674
42,0.015687
43,0.016341
44,0.015953
42,0.01641
43,0.015606
43,0.016075
43,0.01549
43,0.01802
45,0.01754
44,0.017885
45,0.019924
44,0.019342
43,0.018608
43,0.019956
43,0.018175
42,0.018558
42,0.016977
43,0.019816
42,0.018921
40,0.020533
41,0.020014
41,0.021627
45,0.017984
41,0.018242
41,0.018092
43,0.018088
43,0.016672
40,0.018235
40,0.016109
39,0.018948
39,0.017767
39,0.016927
39,0.019496
36,0.017895
38,0.016647
40,0.016229
39,0.019782
41,0.018407
41,0.018895
37,0.017338
41,0.015316
38,0.016548
38,0.017137
38,0.015468
39,0.018763
41,0.016343
42,0.015539
41,0.017262
42,0.015134
41,0.016571
41,0.016592
42,0.020334
40,0.013975
41,0.020014
40,0.019818
43,0.021262
43,0.016085
44,0.020848
43,0.018708
43,0.01574
43,0.018927
41,0.019178
43,0.016238
44,0.017889
44,0.014923
42,0.017281
42,0.021637
40,0.019338
43,0.018909
41,0.020218
41,0.01734
40,0.016282
42,0.016271
42,0.022898
46,0.018821
45,0.017576
45,0.016658
