Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess
1954,"0,005401","0,034290","0,015730","0,013087",30,"68,508681","0,524348","2,961397","7,230520","5,031586"
1955,"0,005377","0,052153","0,013957","0,012830",30,"84,315731","0,465220","3,049374","22,944450","3,970385"
1956,"0,005409","0,028984","0,014359","0,012853",30,"61,605215","0,478646","1,933813","5,755186","4,441023"
1957,"0,005823","0,049028","0,014682","0,014111",30,"83,644023","0,489396","3,049374","22,944450","3,970385"
1958,"0,005302","0,023357","0,014607","0,012507",30,"55,773218","0,486898","2,484083","7,358551","5,130291"
1959,"0,005446","0,046711","0,014821","0,011351",31,"78,329168","0,478083","2,264023","22,926807","4,951239"
1960,"0,005446","0,022549","0,013413","0,013179",30,"54,587408","0,447097","3,544569","7,526875","5,140781"
1961,"0,007773","0,053303","0,016870","0,012556",30,"90,502621","0,562327","2,145052","23,671150","8,773565"
1962,"0,007731","0,026759","0,015368","0,012745",31,"62,602602","0,495732","3,338099","8,112907","4,414082"
1963,"0,007147","0,021004","0,016384","0,013317",32,"57,851933","0,511988","2,583265","7,302761","4,732370"
1964,"0,009599","0,045160","0,016436","0,012414",33,"83,610033","0,498068","2,537727","23,064613","4,165411"
1965,"0,005399","0,022050","0,015278","0,012522",32,"55,248812","0,477424","3,349543","7,504463","4,976034"
1966,"0,005361","0,036830","0,016540","0,012523",32,"71,253053","0,516870","2,675772","22,919416","4,264116"
1967,"0,005388","0,018835","0,015511","0,013156",31,"52,890568","0,500353","2,899408","7,243633","3,843546"
1968,"0,005465","0,049887","0,017443","0,013227",35,"86,022234","0,498372","2,670765","22,832870","4,177332"
1969,"0,005440","0,024965","0,016825","0,013079",35,"60,308870","0,480706","2,526522","6,376505","3,742933"
1970,"0,005630","0,040802","0,020400","0,013561",34,"80,391942","0,599985","2,362251","23,260832","3,693819"
1971,"0,005362","0,048877","0,016185","0,011761",36,"82,185427","0,449593","2,203465","23,257494","3,882408"
1972,"0,005348","0,036036","0,016474","0,014514",36,"72,371629","0,457599","3,038645","7,322073","4,511118"
1973,"0,005453","0,021337","0,015413","0,013178",36,"55,380208","0,428143","2,701283","7,237673","4,222393"
1974,"0,005369","0,048408","0,016222","0,013096",35,"83,094841","0,463474","2,790928","23,552656","4,499912"
1975,"0,005390","0,025528","0,017713","0,021174",37,"69,804989","0,478743","2,963305","6,061077","5,429268"
1976,"0,005784","0,038448","0,016711","0,012816",36,"73,759527","0,464185","2,790928","23,552656","4,499912"
1977,"0,006069","0,053174","0,015602","0,012857",36,"87,702143","0,433379","1,995564","23,492575","8,818150"
1978,"0,005588","0,027585","0,016256","0,013715",36,"63,143486","0,451567","4,830360","7,468700","4,132986"
1979,"0,005459","0,053165","0,016527","0,014360",37,"89,510894","0,446687","3,188372","23,340464","4,172087"
1980,"0,005507","0,029182","0,016083","0,014534",38,"65,306939","0,423249","2,254963","6,136179","3,473043"
1981,"0,005456","0,047535","0,016547","0,014085",38,"83,621968","0,435439","3,188372","23,340464","4,172087"
1982,"0,006418","0,025084","0,016469","0,013826",38,"61,797731","0,433388","3,601789","6,364822","3,684044"
1983,"0,005385","0,050577","0,016542","0,012546",36,"85,050126","0,459497","2,467871","23,571730","9,319544"
1984,"0,005535","0,025944","0,016514","0,016206",38,"64,198636","0,434581","6,080627","7,650614","4,708290"
1985,"0,005448","0,042601","0,017036","0,014393",39,"79,477885","0,436822","3,075838","22,979736","3,960848"
1986,"0,005372","0,025578","0,017102","0,014357",40,"62,408640","0,427542","3,577471","8,048534","3,582478"
1987,"0,005364","0,021150","0,016906","0,014200",39,"57,620209","0,433500","3,034592","7,052183","3,521204"
1988,"0,005420","0,044811","0,015778","0,014120",38,"80,129112","0,415204","2,402067","23,588657","4,059315"
1989,"0,006393","0,021676","0,016131","0,015871",37,"60,070779","0,435962","2,420425","7,213116","4,078865"
1990,"0,005778","0,043575","0,018418","0,015837",38,"83,607599","0,484677","2,402782","22,967815","4,175186"
1991,"0,005435","0,020331","0,015975","0,014251",35,"55,991787","0,456420","2,741337","8,240461","4,452467"
1992,"0,005479","0,038780","0,016995","0,013955",36,"75,208518","0,472075","2,496004","23,588419","4,230499"
1993,"0,005378","0,021359","0,016227","0,014493",39,"57,457673","0,416089","3,259182","6,612062","3,689766"
1994,"0,005417","0,043193","0,015975","0,014891",38,"79,476410","0,420402","2,267361","23,101568","3,890991"
1995,"0,006530","0,047255","0,015154","0,012578",38,"81,515953","0,398778","2,384186","22,867918","4,813910"
1996,"0,005335","0,030698","0,018989","0,014344",38,"69,365000","0,499714","2,305746","5,748510","3,879309"
1997,"0,005618","0,018509","0,018065","0,015137",41,"57,329090","0,440611","2,310038","8,448124","4,662514"
1998,"0,005354","0,041519","0,017134","0,016455",42,"80,462439","0,407954","2,889872","23,009062","4,315138"
1999,"0,005303","0,020785","0,016130","0,014738",41,"56,955696","0,393426","2,757072","7,315159","3,620863"
2000,"0,005512","0,043017","0,018316","0,015398",41,"82,242831","0,446734","2,889872","23,009062","4,315138"
2001,"0,005362","0,054972","0,016781","0,015012",42,"92,126970","0,399553","2,547741","23,097277","4,346609"
2002,"0,006449","0,029508","0,017358","0,015424",42,"68,738827","0,413281","4,324436","8,368254","3,671408"
2003,"0,005461","0,039971","0,017011","0,015790",42,"78,232997","0,405028","2,887726","23,238182","4,875898"
2004,"0,011477","0,022982","0,017464","0,014869",43,"66,791927","0,406150","3,432035","7,565975","3,702402"
2005,"0,005473","0,038676","0,020864","0,015382",42,"80,394913","0,496770","2,887726","23,238182","4,875898"
2006,"0,005347","0,021172","0,016530","0,015159",44,"58,207814","0,375671","3,269672","5,927563","3,601313"
2007,"0,005474","0,042906","0,018583","0,016383",43,"83,345919","0,432153","1,998186","23,461819","8,918524"
2008,"0,005416","0,021565","0,018688","0,015304",43,"60,972861","0,434614","4,540443","7,544518","4,590988"
2009,"0,005469","0,046024","0,018498","0,015005",43,"84,996488","0,430175","2,819061","23,263454","3,823757"
2010,"0,005389","0,022152","0,018654","0,016678",44,"62,872654","0,423948","2,780437","7,262707","4,635811"
2011,"0,005348","0,019710","0,018886","0,017495",43,"61,438704","0,439214","2,348423","7,596970","3,706455"
2012,"0,005446","0,037015","0,019723","0,017724",44,"79,908043","0,448250","2,895355","23,221493","4,348993"
2013,"0,005367","0,020640","0,018290","0,017457",44,"61,754335","0,415685","3,740072","5,836010","4,321575"
2014,"0,005490","0,045692","0,018875","0,017172",44,"87,228549","0,428973","2,632141","23,331642","4,245281"
2015,"0,005411","0,021390","0,017459","0,017991",45,"62,250675","0,387968","2,485514","7,847548","3,892422"
2016,"0,005395","0,045440","0,018142","0,018598",45,"87,574965","0,403150","2,872229","24,354219","4,151344"
2017,"0,005417","0,020908","0,019614","0,016673",46,"62,611491","0,426383","2,818823","6,999016","3,648281"
2018,"0,005355","0,042069","0,020867","0,015969",47,"84,259912","0,443973","2,739668","23,030996","6,994963"
2019,"0,005440","0,037874","0,020588","0,015701",47,"79,603264","0,438050","7,055759","23,370028","4,655361"
2020,"0,005381","0,022402","0,020399","0,020946",49,"69,127260","0,416308","3,000021","7,313013","4,824877"
2021,"0,006053","0,021435","0,023476","0,018449",49,"69,413799","0,479111","4,176855","6,626606","4,560232"
2022,"0,005863","0,041003","0,018685","0,017478",48,"83,029264","0,389267","2,425909","23,610353","3,759861"
2023,"0,005425","0,019233","0,018208","0,019268",49,"62,133773","0,371599","2,285957","5,829096","3,741503"
2024,"0,005432","0,041903","0,020119","0,016954",49,"84,408716","0,410589","2,425909","23,610353","3,759861"
2025,"0,005434","0,046543","0,018715","0,017335",48,"88,026950","0,389905","2,207518","23,178816","4,506111"
2026,"0,006561","0,029688","0,020240","0,018279",49,"74,767563","0,413069","2,934694","7,548332","5,676031"
2027,"0,005329","0,045260","0,020303","0,018851",50,"89,742029","0,406053","2,996206","23,019314","4,488707"
2028,"0,005446","0,024286","0,020704","0,016249",49,"66,685746","0,422524","3,756285","5,836487","3,927469"
2029,"0,005330","0,039847","0,022716","0,016060",48,"83,952918","0,473248","2,996206","23,019314","4,488707"
2030,"0,005416","0,021514","0,019074","0,016530",49,"62,534492","0,389258","3,484964","5,974770","3,779173"
2031,"0,006411","0,037751","0,019448","0,015837",49,"79,447731","0,396906","2,233982","23,456335","10,928392"
2032,"0,006579","0,028830","0,020742","0,017543",50,"73,694684","0,414845","2,572060","6,750822","5,164623"
2033,"0,005479","0,038648","0,021630","0,016405",50,"82,162217","0,432597","2,821445","23,424864","3,967047"
2034,"0,005345","0,020635","0,019395","0,019556",50,"64,930275","0,387896","2,568960","5,805016","6,016731"
2035,"0,005446","0,020361","0,021541","0,018268",50,"65,616354","0,430821","2,361536","7,077456","4,610777"
2036,"0,005664","0,050082","0,021803","0,018535",49,"96,084414","0,444967","2,257586","27,956724","4,726410"
2037,"0,005417","0,024923","0,018609","0,018244",50,"67,193797","0,372189","7,753372","6,495953","3,910303"
2038,"0,005403","0,043551","0,019002","0,020031",49,"87,986401","0,387788","3,199339","23,348331","3,836393"
2039,"0,005507","0,022885","0,018462","0,019705",50,"66,558313","0,369233","2,311468","7,264614","7,257223"
2040,"0,005412","0,038347","0,020659","0,016396",48,"80,814382","0,430403","4,905224","23,107290","4,347801"
2041,"0,005362","0,020830","0,019005","0,018126",49,"63,323616","0,387859","2,793312","7,198095","4,127264"
2042,"0,005399","0,046235","0,019142","0,018553",49,"89,328316","0,390651","4,925013","26,908159","4,597187"
2043,"0,005420","0,053355","0,018986","0,014277",48,"92,037999","0,395538","2,265215","23,159027","4,278183"
2044,"0,006330","0,026396","0,018987","0,017393",49,"69,106424","0,387490","2,356291","7,492542","4,936934"
2045,"0,009237","0,021130","0,019703","0,017002",48,"67,071199","0,410471","3,382683","7,169962","3,755331"
2046,"0,006435","0,039671","0,019859","0,016437",49,"82,402481","0,405293","2,255678","25,529385","4,156828"
2047,"0,005386","0,021752","0,020887","0,016263",49,"64,287305","0,426268","2,724648","7,709503","6,168842"
2048,"0,005964","0,042735","0,019845","0,016135",50,"84,680022","0,396905","2,255678","25,529385","4,156828"
2049,"0,005364","0,053042","0,018173","0,017307",50,"93,885120","0,363453","2,215624","23,613214","7,626057"
2050,"0,005460","0,027805","0,019827","0,021732",47,"74,824106","0,421860","3,327847","7,617950","5,814791"
2051,"0,005820","0,039499","0,018563","0,022039",46,"85,921256","0,403546","2,565622","23,375988","3,705025"
2052,"0,005376","0,021925","0,019803","0,017139",47,"64,242630","0,421333","2,696037","6,893158","3,684998"
2053,"0,005342","0,048472","0,019623","0,017287",46,"90,723735","0,426582","2,565622","23,375988","3,705025"
2054,"0,005923","0,021468","0,017367","0,015622",45,"60,379326","0,385937","3,855467","5,922794","6,439924"
2055,"0,006544","0,038075","0,018770","0,014039",47,"77,428792","0,399370","2,381563","23,437023","4,646301"
2056,"0,005386","0,026881","0,018052","0,018213",45,"68,530461","0,401147","2,482653","7,455826","5,592823"
2057,"0,005396","0,051492","0,018941","0,017626",45,"93,455049","0,420920","2,776861","23,432255","4,519463"
2058,"0,005834","0,024427","0,018677","0,016106",46,"65,044197","0,406022","2,497435","5,989552","5,181074"
2059,"0,005729","0,020938","0,018928","0,019122",46,"64,716823","0,411475","2,630472","7,342339","3,728628"
2060,"0,005662","0,057797","0,018929","0,020207",47,"102,594835","0,402752","2,416372","23,530722","4,092932"
2061,"0,008949","0,024482","0,018237","0,018788",48,"70,456365","0,379937","2,523184","5,724669","3,746510"
2062,"0,005467","0,046097","0,019862","0,017259",47,"88,685405","0,422603","3,843307","24,344444","3,607512"
2063,"0,005598","0,024062","0,019456","0,018627",45,"67,742457","0,432348","2,577305","7,059574","7,715464"
2064,"0,005531","0,050070","0,020706","0,016184",47,"92,490336","0,440549","2,332687","23,727417","4,485369"
2065,"0,005554","0,023791","0,019691","0,019167",46,"68,202124","0,428059","2,475023","8,299828","3,750086"
2066,"0,005405","0,039775","0,019131","0,020066",47,"84,377987","0,407053","2,739429","23,475647","5,807638"
2067,"0,005457","0,049611","0,018249","0,015709",47,"89,026124","0,388277","2,240896","23,584366","4,224777"
2068,"0,005347","0,028639","0,020341","0,019089",48,"73,415596","0,423769","2,592325","6,054163","3,871441"
2069,"0,005534","0,020940","0,019206","0,017041",48,"62,721410","0,400119","2,643108","7,488251","4,348278"
2070,"0,006503","0,038463","0,019486","0,018807",49,"83,259667","0,397681","6,993055","23,168087","4,194260"
2071,"0,005609","0,023120","0,018141","0,017207",47,"64,076668","0,385969","2,675772","8,783102","6,390095"
2072,"0,005429","0,041621","0,019546","0,018027",47,"84,623341","0,415880","6,993055","23,168087","4,194260"
2073,"0,005523","0,050130","0,020293","0,016063",48,"92,008908","0,422774","2,091408","23,404837","12,051105"
2074,"0,006160","0,023163","0,019060","0,016060",49,"64,443051","0,388973","2,223492","8,056402","4,926205"
2075,"0,005407","0,038612","0,019694","0,017230",49,"80,942256","0,401923","2,093554","23,482800","4,321337"
2076,"0,005463","0,020891","0,019447","0,018655",48,"64,455405","0,405145","2,578497","5,949020","3,754377"
2077,"0,005523","0,043464","0,021184","0,017953",48,"88,124226","0,441331","2,093554","23,482800","4,321337"
2078,"0,005364","0,022005","0,019118","0,017493",49,"63,979959","0,390161","3,103733","6,379843","4,570961"
2079,"0,005451","0,041842","0,021993","0,015086",49,"84,372447","0,448839","2,343655","25,501728","7,845879"
2080,"0,007611","0,020786","0,019795","0,017480",49,"65,671455","0,403976","4,351139","7,113218","6,732702"
2081,"0,005454","0,040512","0,019287","0,019135",49,"84,388321","0,393613","3,040791","24,121284","3,952503"
2082,"0,005409","0,024341","0,018505","0,019290",50,"67,545263","0,370099","2,387762","7,153034","5,919218"
2083,"0,006615","0,022102","0,019794","0,016837",49,"65,348271","0,403955","2,418518","7,039309","3,698111"
2084,"0,005705","0,042850","0,018811","0,017386",51,"84,752303","0,368836","2,479792","23,419142","4,936934"
2085,"0,005426","0,021448","0,018810","0,016874",48,"62,557943","0,391874","2,711058","5,815506","4,765987"
2086,"0,005451","0,050123","0,019554","0,016532",49,"91,659735","0,399053","3,067732","23,730755","4,008293"
2087,"0,007534","0,024671","0,020050","0,016346",48,"68,600826","0,417701","3,165483","6,166220","4,470825"
2088,"0,007707","0,053756","0,020301","0,017086",50,"98,850379","0,406014","2,623081","23,546696","3,758430"
2089,"0,005445","0,024439","0,018716","0,016409",50,"65,009697","0,374325","3,156900","5,785465","3,673315"
2090,"0,005404","0,041286","0,019303","0,016967",50,"82,959938","0,386057","2,578020","23,538351","4,250765"
2091,"0,005506","0,052898","0,018279","0,015278",49,"91,960067","0,373036","2,645493","23,631811","3,967762"
2092,"0,005560","0,028825","0,019693","0,015916",49,"69,993878","0,401900","3,176928","6,138563","5,373955"
2093,"0,008794","0,019663","0,020432","0,018596",50,"67,485771","0,408650","3,830194","6,652594","4,668474"
2094,"0,006509","0,046270","0,019746","0,016472",49,"88,996420","0,402977","2,235651","23,704529","4,516840"
2095,"0,005477","0,023147","0,018805","0,017586",50,"65,015329","0,376108","2,430916","7,299185","4,329920"
2096,"0,007262","0,039693","0,019342","0,016071",49,"82,367881","0,394728","2,235651","23,704529","4,516840"
2097,"0,005386","0,048971","0,022352","0,015956",48,"92,664161","0,465667","2,170563","23,708105","7,164240"
2098,"0,005681","0,033506","0,022037","0,016307",50,"77,530872","0,440740","3,010511","7,556200","7,642508"
2099,"0,005540","0,040009","0,018609","0,016338",49,"80,496057","0,379777","2,450943","24,062634","3,775358"
2100,"0,005743","0,024504","0,019241","0,017239",51,"66,726538","0,377265","5,086422","8,280039","3,759861"
2101,"0,005849","0,039094","0,021501","0,016889",48,"83,332306","0,447929","2,450943","24,062634","3,775358"
2102,"0,005380","0,020562","0,019488","0,018942",50,"64,371716","0,389759","3,257275","6,772757","4,571676"
2103,"0,005438","0,038264","0,020715","0,016225",50,"80,642014","0,414296","2,073765","22,909880","3,943682"
