Frame,Captura,Procesamiento,Tracking,Escritura,Cantidad Objetos,Tiempo Total (ms),Tiempo por Objeto Tracking (ms),Preprocess,Inference,Postprocess,FPS
1310,"0,005476","0,021278","0,032009","0,024167",85,"82,930643","0,37658","2,635479","5,872726","3,718138",
1311,"0,005463","0,019529","0,033592","0,022477",86,"81,062128","0,39061","2,350569","5,824089","3,76606",
1312,"0,005537","0,018973","0,037017","0,021502",84,"83,029494","0,440684","3,759146","6,989002","3,532887",
1313,"0,005629","0,018286","0,035598","0,022209",86,"81,722109","0,413926","3,228664","5,898714","3,99828",
1314,"0,005436","0,0189","0,032409","0,022546",87,"79,291629","0,372515","2,726793","6,882668","3,914595",
1315,"0,005521","0,018731","0,034509","0,025746",86,"84,50693","0,401272","3,35598","5,997181","5,234241",
1316,"0,013905","0,018486","0,034649","0,022887",87,"89,926618","0,398263","2,755404","5,830765","3,870487",
1317,"0,005436","0,019253","0,033572","0,024806",87,"83,067062","0,385885","2,661943","5,873203","3,753662",
1318,"0,005442","0,018462","0,036158","0,022899",90,"82,96066","0,401756","2,226353","6,069422","4,244089",
1319,"0,00551","0,018272","0,037065","0,027256",86,"88,102454","0,43099","2,884388","5,98526","3,784657",
1320,"0,005437","0,021876","0,035792","0,020847",85,"83,952454","0,421079","2,751827","6,837368","4,024982",
1321,"0,005497","0,021813","0,036446","0,02144",88,"85,195742","0,414161","2,704382","5,896091","4,34041",
1322,"0,005527","0,020046","0,033877","0,023893",87,"83,342619","0,389391","3,082991","7,360458","3,843546",
1323,"0,005547","0,021747","0,031925","0,021694",85,"80,911884","0,375584","2,834082","8,024454","5,133867",
1324,"0,005526","0,023147","0,032021","0,02066",86,"81,353526","0,372333","2,29311","5,840778","4,334211",
1325,"0,005774","0,019856","0,033425","0,026204",86,"85,259999","0,388668","2,32625","5,855322","3,74651",
1326,"0,00549","0,020236","0,035817","0,022805",87,"84,348206","0,411691","2,597332","5,839825","3,746748",
1327,"0,005503","0,020495","0,03261","0,021961",88,"80,569029","0,370567","2,696514","5,937576","4,239082",
1328,"0,005495","0,019875","0,032834","0,020992",88,"79,196937","0,373115","2,49505","6,096125","3,904581",
1329,"0,005897","0,022506","0,033576","0,021958",88,"83,93799","0,38155","3,423691","5,848169","3,633261",
1330,"0,005531","0,021926","0,032808","0,021198",89,"81,462997","0,368629","2,569914","5,789518","4,060507",
1331,"0,005981","0,021507","0,035566","0,020915",88,"83,969671","0,404163","2,488613","5,938053","6,196737",
1332,"0,00548","0,025866","0,035759","0,02089",88,"87,99381","0,406347","2,441645","5,797863","4,590273",
1333,"0,007316","0,020187","0,036607","0,023056",86,"87,165412","0,425666","2,732038","6,075859","3,756523",
1334,"0,006622","0,018006","0,036438","0,02087",88,"81,936733","0,414074","2,820969","11,179209","4,983425",
1335,"0,005533","0,019284","0,039819","0,022047",90,"86,682906","0,442433","3,646135","7,033587","5,710602",
1336,"0,005935","0,01993","0,033897","0,022864",89,"82,62702","0,38087","2,45285","8,942842","4,851103",
1337,"0,005577","0,019058","0,039626","0,021837",86,"86,09768","0,46077","2,447605","7,082939","3,921747",
1338,"0,005572","0,019172","0,035555","0,022514",88,"82,812687","0,404032","2,805233","6,456137","6,400824",
1339,"0,005543","0,019548","0,042552","0,021383",88,"89,02567","0,483543","10,07843","8,774757","3,989458",
1340,"0,008022","0,021412","0,03426","0,021469",86,"85,163674","0,398376","2,760649","6,777525","4,036903",
1341,"0,005591","0,018957","0,034984","0,020875",84,"80,40736","0,416475","3,545046","6,867886","3,865242",
1342,"0,005853","0,019178","0,036643","0,021682",85,"83,356089","0,43109","2,594948","7,87735","3,75104",
1343,"0,005489","0,025862","0,038816","0,026292",82,"96,45842","0,473366","3,392696","6,485224","3,952026",
1344,"0,005603","0,024193","0,04282","0,032896",82,"105,512097","0,52219","3,391743","5,950928","5,79834",
1345,"0,005614","0,027122","0,038974","0,022218",84,"93,927939","0,463977","2,665758","6,737947","4,976988",
1346,"0,00559","0,021937","0,036023","0,021995",82,"85,544131","0,4393","2,489567","7,864952","5,099535",
1347,"0,005921","0,023781","0,035509","0,020297",84,"85,509249","0,42273","2,251625","15,009165","3,715754",
1348,"0,005606","0,029305","0,038026","0,024241",85,"97,177279","0,447367","2,815247","7,028341","4,168034",
1349,"0,005505","0,022676","0,038755","0,023418",84,"90,353279","0,461365","2,731562","7,204056","4,699469",
1350,"0,008517","0,023919","0,034194","0,02173",81,"88,360857","0,422152","3,516197","8,044243","4,859209",
1351,"0,005535","0,024659","0,032553","0,02002",77,"82,766187","0,422766","2,732754","8,390903","3,767014",
1352,"0,005621","0,020962","0,036967","0,023211",83,"86,760665","0,445382","3,642797","7,797241","4,918575",
1353,"0,005639","0,026847","0,035538","0,019805",79,"87,829197","0,44985","3,478527","8,092642","5,648613",
1354,"0,008502","0,020975","0,033516","0,024535",78,"87,528136","0,429697","3,306389","8,814335","3,987312",
1355,"0,006906","0,028048","0,03473","0,022368",82,"92,051262","0,423532","3,543854","6,071329","4,845142",
1356,"0,005811","0,028086","0,036921","0,021066",83,"91,884155","0,44483","2,563","8,117914","4,139185",
1357,"0,007182","0,022945","0,037295","0,031879",80,"99,301193","0,466189","2,489567","8,418322","4,785299",
1358,"0,005495","0,024059","0,03809","0,02114",83,"88,783966","0,458917","3,103971","6,788492","4,989862",
1359,"0,00664","0,02758","0,035511","0,02789",82,"97,620616","0,433062","10,010719","6,625652","5,069733",
1360,"0,006609","0,024957","0,033291","0,024374",80,"89,229863","0,416132","3,023148","6,869078","4,347086",
1361,"0,005706","0,024871","0,036682","0,026945",85,"94,203623","0,431548","2,203703","6,451845","4,45199",
1362,"0,005544","0,026126","0,032998","0,021956",80,"86,62383","0,412471","3,376722","6,839991","5,48768",
1363,"0,005582","0,023303","0,03131","0,024247",79,"84,440877","0,396327","3,465652","5,971432","5,143404",
1364,"0,007774","0,023128","0,035099","0,025314",85,"91,314575","0,412928","3,219604","7,715464","4,407167",
1365,"0,005497","0,021127","0,03512","0,021294",85,"83,038959","0,413178","4,535675","8,079767","5,157471",
1366,"0,007358","0,022374","0,034643","0,023861",81,"88,235475","0,427686","4,6978","8,306026","5,001068",
1367,"0,006445","0,021621","0,03332","0,022358",83,"83,743518","0,40144","4,710197","6,602764","3,838301",
1368,"0,006017","0,030744","0,033137","0,021117",87,"91,01636","0,38089","3,476381","6,194592","6,12092",
1369,"0,010032","0,020322","0,033694","0,02216",86,"86,207884","0,39179","3,966808","7,863045","4,905701",
1370,"0,005507","0,021995","0,036608","0,022518",87,"86,626934","0,420779","2,675295","5,724907","3,823757",
1371,"0,006041","0,026144","0,033558","0,021601",86,"87,345122","0,390215","2,583027","5,765438","3,745794",
1372,"0,007703","0,025087","0,032724","0,023616",87,"89,130724","0,376143","2,579689","5,72443","3,769636",
1373,"0,006786","0,024652","0,0322","0,020853",85,"84,490539","0,378822","2,6896","8,363724","3,744364",
1374,"0,005585","0,024562","0,032673","0,021462",85,"84,281863","0,384383","2,424955","5,746365","3,567457",
1375,"0,006583","0,027424","0,033212","0,020798",85,"88,017198","0,390729","2,522707","7,81703","3,68166",
1376,"0,006724","0,022915","0,033614","0,021011",84,"84,263783","0,400166","2,389669","5,801916","3,77655",
1377,"0,005675","0,023838","0,033199","0,02196",85,"84,671213","0,390575","2,495766","5,82099","3,824234",
1378,"0,005572","0,023465","0,034816","0,022804",88,"86,657812","0,395639","3,023386","6,037951","3,602266",
1379,"0,006276","0,020863","0,033696","0,028596",88,"89,43172","0,38291","4,731178","5,991697","3,624916",
1380,"0,007148","0,019041","0,036992","0,020664",88,"83,844735","0,420359","3,135681","5,887985","3,906488",
1381,"0,006623","0,020486","0,031584","0,025893",87,"84,584973","0,36303","2,852917","8,332014","3,783226",
1382,"0,006668","0,021246","0,031775","0,022256",86,"81,944891","0,369474","3,566504","6,598234","5,606651",
1383,"0,006632","0,018335","0,032634","0,023618",87,"81,218381","0,375098","2,943754","5,762577","4,538774",
1384,"0,00568","0,02145","0,033838","0,023229",87,"84,197829","0,388944","3,477097","5,75161","3,74794",
1385,"0,006238","0,018614","0,033642","0,024082",88,"82,576134","0,382294","2,846479","5,858421","3,800869",
1386,"0,005566","0,020603","0,031944","0,022932",87,"81,044105","0,367168","2,319098","5,87225","4,178047",
1387,"0,007284","0,020558","0,031596","0,024563",86,"84,001569","0,367398","5,346537","8,860111","4,356146",
1388,"0,006643","0,02266","0,035373","0,02212",88,"86,795734","0,401966","2,971411","6,012678","3,608227",
1389,"0,010075","0,025051","0,035716","0,025904",89,"96,746771","0,401308","2,458811","5,782843","3,65448",
1390,"0,00554","0,024056","0,033158","0,021938",87,"84,693039","0,381131","2,923727","5,797625","3,688335",
1391,"0,005442","0,025044","0,032732","0,023089",86,"86,307212","0,380608","2,517939","6,51741","3,681898",
1392,"0,005503","0,020459","0,031948","0,02152",88,"79,429225","0,363043","2,537012","5,756617","3,746748",
1393,"0,005547","0,020599","0,033843","0,027889",89,"87,877995","0,380253","2,369165","5,728483","3,837109",
1394,"0,005584","0,020411","0,03444","0,027005",88,"87,439266","0,391362","2,454996","7,933855","3,632307",
1395,"0,006722","0,019703","0,033161","0,026307",87,"85,892805","0,38116","2,97308","5,730867","3,781796",
1396,"0,005982","0,02534","0,032554","0,023194",87,"87,069242","0,374181","2,411604","5,754948","3,902197",
1397,"0,005493","0,019875","0,032588","0,025657",88,"83,613048","0,37032","2,635479","5,757809","4,125357",
1398,"0,005468","0,019805","0,034511","0,02768",87,"87,464611","0,396673","2,669096","5,862236","5,317688",
1399,"0,005483","0,021476","0,034936","0,025716",87,"87,610822","0,401568","2,879143","5,737782","3,700972",
1400,"0,00542","0,020227","0,032308","0,023685",85,"81,640597","0,380091","2,704859","5,844116","3,840208",
1401,"0,005543","0,018935","0,031114","0,02398",86,"79,570797","0,361785","2,700329","6,285667","4,442692",
1402,"0,005597","0,020606","0,031834","0,023158",86,"81,193899","0,370161","2,566099","6,023169","5,078554",
1403,"0,005978","0,021117","0,031663","0,02314",85,"81,897272","0,372501","2,393484","5,742311","3,64852",
1404,"0,005569","0,019745","0,032781","0,019967",88,"78,062381","0,372515","2,301455","5,799294","3,712416",
1405,"0,00545","0,019025","0,032256","0,023821",85,"80,552478","0,379483","2,479315","5,776882","3,602505",
1406,"0,005566","0,022906","0,032627","0,032602",86,"93,701177","0,379383","3,144979","6,584883","3,636837",
1407,"0,007052","0,021627","0,0345","0,022418",84,"85,59699","0,410716","2,904654","5,754948","5,910635",
1408,"0,005442","0,019447","0,033597","0,023044",85,"81,529458","0,395262","3,78418","5,995274","3,89266",
1409,"0,00589","0,019706","0,039665","0,024147",86,"89,408005","0,461223","2,348423","5,793095","3,759146",
1410,"0,005542","0,022881","0,031734","0,022924",85,"83,080781","0,373342","2,883434","5,79977","3,808737",
1411,"0,00551","0,020882","0,030329","0,021328",82,"78,048717","0,369862","2,850533","6,825686","4,091024",
1412,"0,005448","0,019434","0,033737","0,023213",83,"81,831668","0,406471","2,3458","6,871223","3,72386",
1413,"0,005638","0,01891","0,032424","0,025529",84,"82,50029","0,385998","3,098011","5,79834","3,775358",
1414,"0,005489","0,018623","0,033687","0,024419",83,"82,217598","0,405862","2,980471","6,911039","3,905296",
1415,"0,006745","0,020284","0,033513","0,023224",82,"83,766716","0,408695","2,512693","5,829573","3,811836",
1416,"0,005408","0,024464","0,033924","0,019688",79,"83,484596","0,429421","2,654791","6,97875","3,788471",
1417,"0,00552","0,020651","0,033809","0,021896",81,"81,876118","0,4174","3,234386","5,872488","3,755569",
1418,"0,005529","0,018991","0,034144","0,024103",81,"82,767848","0,421535","2,590895","5,861282","4,359245",
1419,"0,005506","0,020504","0,034724","0,022371",83,"83,105357","0,41836","2,856016","5,885124","4,302502",
1420,"0,005565","0,021453","0,035113","0,023549",86,"85,68019","0,408293","3,896236","5,786419","3,791332",
1421,"0,010126","0,020027","0,038689","0,038383",84,"107,22556","0,460587","2,442837","6,0637","3,767014",
1422,"0,00553","0,019826","0,036712","0,02385",86,"85,917635","0,426881","2,330303","5,904675","3,756046",
1423,"0,00546","0,02038","0,033805","0,023787",84,"83,432274","0,402435","2,330303","5,904675","3,756046",
1424,"0,005402","0,019355","0,033845","0,023351",85,"81,952694","0,398173","2,401829","5,846262","4,209757",
1425,"0,005491","0,02014","0,03872","0,028356",85,"92,706659","0,455529","9,212017","6,485224","3,578663",
1426,"0,006592","0,020401","0,036153","0,024551",85,"87,697027","0,425331","2,589464","6,939173","3,724098",
1427,"0,005581","0,019475","0,034438","0,025099",86,"84,593415","0,400439","2,4333","6,801844","4,083395",
1428,"0,008552","0,020143","0,032151","0,0196",82,"80,446138","0,392087","3,29423","6,309986","4,11272",
1429,"0,005507","0,021866","0,036915","0,029612",84,"93,899417","0,439465","3,17955","6,824017","3,78871",
1430,"0,0055","0,021194","0,036089","0,022339",80,"85,122322","0,451117","2,848625","5,930424","3,770351",
1431,"0,008931","0,020272","0,033952","0,021503",80,"84,658313","0,424402","3,975153","5,781174","3,546715",
1432,"0,006026","0,029824","0,030733","0,019963",78,"86,545999","0,394013","2,361059","5,754471","3,90172",
1433,"0,005531","0,01982","0,032111","0,020814",76,"78,275248","0,422509","4,312754","6,068707","3,86095",
1434,"0,005404","0,026346","0,029627","0,021875",75,"83,251374","0,395021","2,273798","5,776882","3,651857",
1435,"0,00549","0,01967","0,029402","0,024541",75,"79,102433","0,392024","2,85244","5,875349","3,543139",
1436,"0,005444","0,021343","0,030823","0,020832",75,"78,441651","0,410978","2,842188","5,742311","3,591776",
1437,"0,005544","0,021682","0,031165","0,025575",70,"83,965469","0,445214","2,467871","5,803585","3,706455",
1438,"0,005523","0,021251","0,028783","0,020933",68,"76,489998","0,42328","2,835751","6,969929","3,619194",
1439,"0,005426","0,020548","0,029593","0,022535",68,"78,100621","0,435185","2,940416","5,769014","3,570557",
1440,"0,005425","0,019841","0,031992","0,016706",66,"73,964158","0,484722","2,323627","5,807638","3,712416",
1441,"0,005544","0,019888","0,027957","0,018845",65,"72,233853","0,430107","2,697706","7,752895","4,147053",
1442,"0,005507","0,020501","0,026138","0,021313",62,"73,459765","0,421588","3,147364","5,765915","3,820896",
1443,"0,006457","0,018583","0,027631","0,021337",60,"74,007261","0,46051","2,731323","5,707502","4,807949",
1444,"0,005533","0,018885","0,026176","0,018114",60,"68,707928","0,436265","2,401829","5,776882","3,777981",
1445,"0,006101","0,018826","0,026529","0,018908",61,"70,3638","0,434905","2,391338","5,844355","3,956318",
1446,"0,00578","0,018037","0,025619","0,020483",60,"69,919792","0,426987","2,790451","5,813122","3,832817",
1447,"0,00594","0,019907","0,025683","0,018186",58,"69,715342","0,442806","2,383947","5,830526","3,580332",
1448,"0,005814","0,019002","0,02461","0,017886",57,"67,311455","0,431747","2,56753","6,272316","4,332066",
1449,"0,005522","0,0184","0,026393","0,020611",57,"70,925282","0,463028","2,692223","5,796194","3,917694",
1450,"0,005527","0,022188","0,027246","0,018933",58,"73,8943","0,469761","2,419233","5,796909","3,665924",
1451,"0,005422","0,019729","0,025631","0,017907",57,"68,689081","0,449664","3,022671","5,879641","3,63636",
1452,"0,006607","0,020505","0,024085","0,014634",56,"65,831331","0,430097","2,52676","5,889416","4,586697",
1453,"0,005582","0,019307","0,026979","0,020185",59,"72,053816","0,457264","3,216505","7,430077","6,881475",
1454,"0,005547","0,019636","0,024209","0,018496",59,"67,887209","0,410322","2,291679","5,755901","4,059315",
1455,"0,005571","0,019262","0,022842","0,018761",53,"66,435662","0,430978","2,346516","5,785942","3,844261",
1456,"0,005409","0,018725","0,025049","0,018942",56,"68,126188","0,447306","2,447128","5,784273","3,754139",
1457,"0,005369","0,020251","0,022911","0,018452",57,"66,983737","0,401948","2,703905","5,746841","3,78418",
1458,"0,006454","0,019098","0,023125","0,019306",58,"67,982187","0,398707","2,305984","5,847216","4,02236",
1459,"0,005433","0,019622","0,022472","0,017482",55,"65,008403","0,408585","2,401829","5,757809","3,671169",
1460,"0,005493","0,021258","0,022707","0,018079",57,"67,53597","0,398364","3,187656","5,800724","3,737926",
1461,"0,006465","0,020529","0,022686","0,018325",56,"68,004714","0,405103","4,273176","5,722523","3,788471",
1462,"0,005526","0,024369","0,022719","0,020432",58,"73,045771","0,391712","2,771854","5,872965","3,702164",
1463,"0,005488","0,019047","0,024599","0,018078",59,"67,21206","0,41694","3,741503","5,717039","3,635645",
1464,"0,005688","0,019966","0,022798","0,016254",60,"64,705676","0,379964","2,577782","5,861521","3,613234",
