CPU_Core_1_Usage_%,CPU_Core_2_Usage_%,CPU_Core_3_Usage_%,CPU_Core_4_Usage_%,CPU_Core_5_Usage_%,CPU_Core_6_Usage_%,CPU_Core_7_Usage_%,CPU_Core_8_Usage_%,CPU_Core_1_Freq_MHz,CPU_Core_2_Freq_MHz,CPU_Core_3_Freq_MHz,CPU_Core_4_Freq_MHz,CPU_Core_5_Freq_MHz,CPU_Core_6_Freq_MHz,CPU_Core_7_Freq_MHz,CPU_Core_8_Freq_MHz,GPU_Usage_%,GPU_Freq_MHz,GPU_mW,CPU_mW,SOC_mW,VDDRQ_mW,SYS5V_mW,Total_Power_mW,mJ,Total_mJ,Total_J,Total_Time_s,average_mW,average_GPU_Usage_%,average_CPU_Usage_%,CV_mW
75,100,100,100,100,66,100,100,2264,2265,2264,2264,2265,2264,2264,2264,30,318,772,6640,2934,617,3280,14243,85,,,,,,,0.0
50,100,100,75,80,100,100,100,2264,2264,2264,2262,2264,2264,2263,2264,0,318,772,6795,2934,617,3280,14398,86,,,,,,,0.0
60,100,75,66,100,66,100,75,2265,2264,2264,2264,2265,2265,2265,2270,0,318,772,6949,2934,617,3280,14552,87,,,,,,,0.0
0,100,66,66,100,50,33,50,2265,2263,2261,2263,2269,2267,2263,2264,80,318,772,7103,2934,617,3280,14706,88,,,,,,,
33,100,100,66,100,75,100,66,2264,2264,2265,2264,2263,2264,2267,2263,0,318,772,7255,2934,617,3280,14858,89,,,,,,,
50,33,0,33,100,33,0,0,2265,2263,2265,2263,2264,2263,2262,2263,0,318,772,7258,2934,617,3280,14861,89,,,,,,,0.0
33,66,25,0,75,66,25,25,2264,2263,2264,2264,2265,2262,2261,2264,36,318,772,6949,2934,617,3280,14552,87,,,,,,,0.0
50,100,66,50,100,0,25,33,2264,2262,2264,2263,2264,2262,2263,2263,5,318,772,6795,2934,617,3280,14398,86,,,,,,,0.0
33,50,50,50,66,0,100,33,2267,2265,2263,2264,2264,2264,2264,2263,0,318,772,6949,2934,617,3280,14552,87,,,,,,,0.0
0,40,66,33,66,33,0,0,2264,2263,2264,2262,2260,2264,2263,2264,94,318,772,6640,2934,617,3280,14243,85,,,,,,,0.0
33,33,0,0,100,0,0,0,2265,2264,2262,2263,2263,2263,2264,2263,0,318,772,6488,2935,617,3240,14052,84,,,,,,,0.0
0,0,25,0,50,0,0,25,2263,2262,2264,2264,2264,2264,2263,2264,0,318,772,6179,2935,617,3280,13783,83,,,,,,,0.0
33,0,66,33,100,0,0,0,2264,2263,2263,2264,2263,2261,2264,2264,90,318,772,6025,2935,617,3240,13589,81,,,,,,,
0,0,25,0,100,0,0,0,2265,2264,2263,2264,2264,2263,2263,2265,0,318,772,5873,2782,618,3240,13285,80,,,,,,,
33,0,33,0,33,0,25,0,2264,2264,2263,2264,2263,2263,2264,2261,0,318,772,5564,2782,618,3240,12976,78,,,,,,,
0,25,0,0,100,0,0,0,2264,2268,2265,2264,2263,2265,2263,2264,31,318,772,5409,2782,618,3240,12821,77,,,,,,,0.0
33,33,33,25,100,0,0,0,2261,2265,2265,2264,2264,2264,2268,2265,0,318,772,5255,2782,463,3240,12512,75,,,,,,,0.0
50,0,25,25,0,33,0,0,2263,2257,2263,2264,2264,2264,2263,2258,0,318,773,5100,2782,463,3240,12358,74,,,,,,,0.0
33,50,0,25,0,100,0,0,2264,2264,2265,2264,2265,2264,2264,2265,44,318,773,4947,2783,463,3200,12166,73,,,,,,,0.0
60,100,100,50,25,66,50,50,2264,2263,2264,2264,2263,2265,2268,2264,0,318,773,5100,2782,463,3240,12358,74,,,,,,,0.0
50,100,66,25,100,100,0,66,2264,2264,2264,2265,2265,2262,2257,2271,73,318,772,5255,2782,463,3240,12512,75,,,,,,,0.0
50,100,33,0,66,100,33,100,2264,2264,2264,2264,2264,2264,2264,2265,0,318,772,5564,2782,463,3240,12821,77,,,,,,,0.0
50,100,33,66,33,75,25,100,2264,2265,2265,2265,2264,2264,2264,2264,0,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
33,33,50,0,0,100,0,100,2265,2264,2264,2264,2264,2264,2264,2264,89,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
0,0,33,33,0,100,25,100,2260,2265,2264,2262,2265,2264,2265,2265,0,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
0,33,0,33,0,33,33,100,2265,2264,2261,2265,2264,2265,2265,2265,0,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
50,33,75,0,0,100,33,100,2265,2259,2264,2265,2264,2264,2261,2264,54,318,772,5718,2782,618,3240,13130,79,,,,,,,
0,0,0,25,0,100,0,100,2264,2259,2264,2262,2270,2264,2264,2264,0,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
66,33,50,33,0,66,25,100,2263,2264,2265,2264,2265,2264,2264,2263,45,318,772,5564,2936,618,3240,13130,79,,,,,,,0.0
50,0,100,0,0,100,100,100,2264,2264,2265,2264,2264,2264,2264,2265,70,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
50,66,75,60,25,100,25,66,2264,2264,2264,2264,2262,2264,2264,2264,0,318,772,5873,2782,618,3240,13285,80,,,,,,,0.0
100,33,0,0,50,40,0,0,2264,2264,2265,2264,2263,2264,2264,2265,22,318,772,5716,2936,618,3240,13282,80,,,,,,,0.0
25,25,0,50,100,0,66,0,2265,2262,2263,2264,2264,2263,2264,2266,9,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
33,33,66,50,75,33,100,33,2264,2265,2265,2265,2264,2265,2267,2265,0,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
50,33,33,0,100,25,100,33,2264,2264,2264,2260,2263,2264,2264,2266,95,318,772,5718,2936,618,3240,13284,80,,,,,,,0.0
33,0,25,50,100,33,25,25,2265,2268,2264,2262,2264,2264,2265,2264,0,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
50,25,0,33,33,25,0,0,2264,2263,2261,2264,2264,2264,2261,2264,0,318,772,5564,2782,618,3240,12976,78,,,,,,,0.0
0,33,0,0,0,100,0,0,2261,2264,2267,2260,2263,2264,2264,2253,76,318,772,5409,2782,618,3240,12821,77,,,,,,,
0,25,0,0,0,100,0,0,2264,2262,2264,2264,2266,2265,2263,2264,0,318,773,5100,2782,463,3240,12358,74,,,,,,,0.0
50,33,33,0,0,33,0,0,2264,2264,2264,2263,2262,2263,2265,2257,0,318,773,5102,2783,463,3240,12361,74,,,,,,,0.0
0,33,33,0,0,100,25,25,2264,2259,2264,2263,2259,2264,2264,2264,47,318,773,4947,2783,463,3240,12206,73,,,,,,,0.0
0,0,0,25,0,100,0,0,2264,2266,2264,2263,2263,2263,2264,2264,0,318,773,4793,2783,463,3200,12012,72,,,,,,,0.0
33,50,0,0,50,66,0,50,2263,2259,2261,2264,2264,2264,2261,2264,0,318,773,4793,2783,463,3240,12052,72,,,,,,,0.0
0,66,75,50,100,33,75,50,2263,2264,2264,2264,2265,2264,2264,2264,52,318,773,4947,2783,463,3200,12166,73,,,,,,,0.0
50,50,33,75,100,0,33,33,2264,2264,2260,2265,2264,2263,2264,2266,0,318,773,5102,2783,463,3200,12321,74,,,,,,,0.0
25,0,33,0,33,0,0,0,2264,2264,2269,2263,2264,2263,2264,2264,28,318,773,4947,2783,463,3240,12206,73,,,,,,,0.0
33,0,0,0,100,0,25,33,2264,2266,2266,2264,2264,2268,2263,2273,6,318,773,4793,2783,463,3240,12052,72,,,,,,,0.0
0,0,0,33,100,0,0,33,2262,2264,2263,2265,2262,2264,2264,2263,0,318,773,4638,2783,463,3240,11897,71,,,,,,,0.0
33,0,25,0,50,0,0,0,2264,2263,2262,2264,2263,2264,2264,2263,19,318,773,4484,2783,463,3240,11743,70,,,,,,,0.0
0,25,33,25,100,33,66,0,2262,2264,2263,2263,2264,2264,2264,2264,9,318,773,4484,2783,463,3200,11703,70,,,,,,,
33,66,33,66,75,25,83,50,2264,2264,2264,2264,2264,2261,2265,2265,0,318,773,4638,2783,463,3240,11897,71,,,,,,,0.0
0,0,0,33,66,25,0,0,2263,2265,2265,2263,2263,2263,2260,2264,95,318,773,4638,2783,463,3240,11897,71,,,,,,,0.0
33,33,0,0,100,33,0,50,2263,2263,2262,2268,2264,2263,2264,2264,0,318,773,4484,2783,463,3200,11703,70,,,,,,,0.0
50,33,0,25,50,0,33,33,2264,2264,2264,2264,2263,2256,2265,2265,0,318,773,4484,2783,463,3200,11703,70,,,,,,,0.0
33,0,0,0,100,0,0,0,2264,2262,2264,2264,2264,2264,2262,2263,95,318,773,4329,2783,463,3200,11548,69,,,,,,,0.0
33,100,66,33,100,0,0,66,2264,2264,2264,2264,2264,2264,2263,2264,0,318,773,4484,2783,463,3200,11703,70,,,,,,,0.0
0,100,25,0,50,0,0,0,2264,2262,2263,2263,2263,2263,2264,2263,0,318,773,4484,2783,463,3240,11743,70,,,,,,,0.0
60,100,25,20,100,0,50,50,2263,2265,2264,2263,2264,2265,2265,2264,30,318,773,4484,2783,463,3240,11743,70,,,,,,,0.0
0,50,66,100,100,50,100,25,2265,2265,2265,2265,2264,2265,2264,2263,0,318,773,4793,2783,463,3240,12052,72,,,,,,,0.0
100,100,66,100,75,66,100,100,2264,2264,2264,2261,2264,2265,2264,2264,81,318,773,5100,2783,463,3240,12359,74,,,,,,,0.0
100,100,100,100,100,66,100,100,2264,2264,2263,2264,2264,2265,2262,2264,3,318,772,5409,2782,463,3280,12706,76,,,,,,,0.0
100,100,100,100,100,100,100,100,2264,2266,2267,2265,2265,2265,2265,2264,0,318,772,5718,2782,618,3280,13170,79,,,,,,,0.0
80,100,100,66,100,100,100,0,2264,2264,2265,2264,2266,2266,2264,2265,95,318,772,6025,2935,617,3280,13629,82,,,,,,,0.0
66,100,66,75,100,100,75,66,2264,2264,2264,2265,2264,2263,2264,2263,0,318,772,6179,2780,617,3280,13628,82,,,,,,,0.0
66,100,100,100,75,100,100,100,2265,2264,2264,2265,2265,2265,2265,2265,0,318,772,6488,2935,617,3320,14132,85,,,,,,,0.0
50,100,100,100,100,100,100,50,2265,2264,2265,2264,2265,2264,2263,2265,69,318,772,6640,2935,617,3320,14284,86,,,,,,,
50,100,25,100,100,100,100,100,2264,2263,2266,2264,2264,2263,2264,2264,0,318,772,6795,2934,617,3320,14438,87,,,,,,,0.0
50,100,33,100,100,33,100,100,2264,2264,2265,2264,2267,2264,2266,2264,0,318,772,6949,2934,617,3320,14592,87,,,,,,,
33,100,50,33,100,100,100,100,2264,2265,2265,2265,2265,2264,2262,2265,42,318,772,7103,2934,617,3320,14746,88,,,,,,,0.0
0,66,50,33,100,100,100,100,2267,2263,2264,2264,2264,2263,2264,2264,0,318,772,7258,2934,617,3320,14901,89,,,,,,,0.0
66,100,100,100,66,50,66,100,2265,2265,2262,2264,2264,2264,2267,2264,0,318,772,7409,2934,617,3320,15052,90,,,,,,,0.0
75,80,100,100,100,100,66,100,2263,2264,2264,2265,2263,2265,2264,2264,73,318,772,7564,2932,617,3320,15205,91,,,,,,,0.0
66,100,66,100,100,100,33,100,2266,2265,2264,2264,2263,2262,2264,2264,0,318,771,7564,2932,617,3320,15204,91,,,,,,,0.0
50,100,33,50,50,33,33,50,2264,2264,2264,2261,2264,2262,2261,2264,0,318,771,7564,2932,617,3320,15204,91,,,,,,,0.0
33,100,0,25,0,100,0,0,2264,2263,2263,2264,2263,2264,2263,2263,39,318,771,7255,2932,617,3320,14895,89,,,,,,,0.0
33,100,0,0,0,100,0,0,2264,2260,2263,2264,2264,2263,2264,2264,0,318,772,7100,2932,617,3320,14741,88,,,,,,,0.0
75,100,0,66,25,100,50,66,2264,2264,2265,2263,2264,2264,2264,2265,0,318,772,6946,2932,617,3320,14587,87,,,,,,,0.0
60,100,66,100,100,100,100,100,2264,2262,2265,2265,2264,2264,2263,2262,11,318,771,7255,2932,617,3320,14895,89,,,,,,,0.0
0,50,25,0,100,25,33,25,2266,2264,2264,2264,2264,2264,2264,2261,0,318,771,7100,2932,617,3320,14740,88,,,,,,,0.0
0,0,33,33,50,0,0,0,2263,2265,2265,2263,2263,2265,2262,2264,27,318,771,6792,2932,617,3320,14432,87,,,,,,,0.0
33,0,25,0,100,0,25,25,2265,2263,2264,2263,2264,2264,2256,2264,5,318,772,6640,2934,617,3320,14283,86,,,,,,,0.0
0,25,0,0,66,0,0,0,2270,2265,2265,2261,2264,2264,2264,2264,0,318,772,6331,2934,617,3280,13934,84,,,,,,,
50,0,33,0,66,0,0,0,2264,2263,2262,2263,2263,2263,2264,2264,25,318,772,6022,2934,617,3280,13625,82,,,,,,,0.0
0,25,0,0,100,33,0,0,2265,2263,2265,2258,2264,2262,2261,2264,7,318,772,5868,2780,617,3280,13317,80,,,,,,,0.0
0,0,25,50,66,0,66,40,2264,2261,2264,2265,2264,2264,2265,2264,0,318,772,5716,2780,617,3280,13165,79,,,,,,,0.0
50,100,0,50,75,0,0,33,2264,2264,2261,2264,2264,2265,2264,2264,83,318,772,5716,2780,617,3280,13165,79,,,,,,,0.0
100,100,25,33,100,50,0,25,2264,2264,2264,2262,2270,2264,2265,2264,0,318,772,5870,2780,617,3280,13319,80,,,,,,,
100,25,33,75,66,33,100,0,2264,2264,2264,2260,2264,2265,2264,2264,22,318,772,5870,2935,617,3280,13474,81,,,,,,,
50,0,0,33,100,100,100,0,2264,2264,2264,2261,2265,2264,2264,2269,11,318,772,5870,2780,617,3280,13319,80,,,,,,,0.0
0,33,0,0,100,100,100,0,2264,2263,2264,2264,2264,2264,2265,2265,0,318,772,5870,2780,617,3240,13279,80,,,,,,,0.0
50,75,50,50,100,66,100,66,2264,2263,2265,2264,2262,2263,2264,2264,1,318,772,6025,2935,617,3280,13629,82,,,,,,,
100,50,33,100,33,100,50,0,2264,2260,2263,2262,2263,2264,2265,2264,27,318,772,6177,2935,617,3280,13781,83,,,,,,,0.0
75,33,33,100,33,100,33,0,2265,2264,2262,2265,2264,2266,2265,2264,0,318,772,6179,2780,617,3280,13628,82,,,,,,,0.0
0,0,0,100,25,50,100,33,2264,2264,2266,2266,2264,2264,2264,2266,59,318,772,6177,2935,617,3280,13781,83,,,,,,,0.0
50,0,50,100,0,100,100,66,2264,2264,2265,2269,2264,2264,2262,2265,1,318,772,6179,2935,617,3280,13783,83,,,,,,,0.0
33,33,0,100,33,100,100,50,2264,2266,2265,2265,2265,2266,2261,2265,0,318,772,6331,2935,617,3280,13935,84,,,,,,,
0,33,25,100,0,75,100,0,2264,2265,2265,2260,2265,2265,2264,2264,39,318,772,6331,2935,617,3280,13935,84,,,,,,,0.0
33,50,0,100,0,100,100,0,2263,2262,2264,2265,2264,2263,2263,2265,4,318,772,6331,2935,617,3280,13935,84,,,,,,,0.0
66,33,0,100,33,66,66,75,2265,2264,2265,2265,2262,2264,2264,2260,0,318,772,6331,2934,617,3280,13934,84,,,,,,,0.0
100,33,25,100,25,75,100,66,2264,2263,2263,2262,2264,2264,2264,2262,91,318,772,6486,2934,617,3280,14089,84,,,,,,,0.0
100,33,33,100,75,100,33,66,2265,2264,2265,2265,2264,2263,2264,2264,0,318,772,6640,2934,617,3280,14243,85,,,,,,,0.0
100,25,33,66,33,50,66,33,2264,2264,2264,2265,2262,2265,2264,2264,0,318,772,6640,2934,617,3280,14243,85,,,,,,,0.0
25,0,25,0,0,100,100,25,2265,2264,2267,2264,2265,2263,2264,2263,41,318,772,6486,2934,617,3280,14089,84,,,,,,,0.0
0,0,0,0,25,100,100,0,2267,2266,2267,2264,2264,2263,2263,2264,0,318,772,6334,2935,617,3240,13898,83,,,,,,,0.0
0,25,0,25,0,33,100,0,2264,2264,2264,2264,2263,2264,2264,2264,0,318,772,6179,2935,617,3280,13783,83,,,,,,,0.0
50,0,0,0,0,100,75,50,2264,2264,2264,2264,2263,2268,2264,2264,59,318,772,6179,2935,617,3240,13743,82,,,,,,,0.0
0,0,0,25,0,100,0,100,2264,2264,2263,2270,2259,2260,2265,2264,0,318,772,6025,2780,617,3240,13434,80,,,,,,,0.0
33,33,0,0,0,60,0,100,2264,2266,2264,2265,2263,2264,2264,2271,39,318,772,6025,2935,617,3240,13589,81,,,,,,,0.0
0,25,0,0,0,100,33,100,2260,2263,2264,2265,2264,2265,2264,2253,76,318,772,5870,2780,617,3240,13279,80,,,,,,,0.0
66,0,66,50,0,100,0,100,2265,2264,2264,2265,2265,2265,2263,2265,0,318,772,5870,2780,617,3240,13279,80,,,,,,,0.0
100,50,66,100,0,50,25,25,2264,2262,2260,2265,2263,2265,2264,2263,11,318,772,5870,2935,617,3240,13434,80,,,,,,,0.0
100,0,0,40,25,100,0,0,2264,2264,2264,2264,2261,2264,2264,2263,10,318,772,5870,2780,617,3240,13279,80,,,,,,,
100,50,0,50,0,100,25,33,2262,2264,2264,2263,2264,2264,2264,2263,0,318,772,5870,2780,617,3240,13279,80,,,,,,,0.0
100,0,0,0,50,60,0,0,2264,2264,2260,2264,2263,2263,2264,2265,88,318,772,5716,2780,617,3240,13125,79,,,,,,,0.0
66,75,33,0,0,100,25,0,2264,2264,2261,2265,2263,2264,2264,2264,31,318,772,5564,2782,618,3240,12976,78,,,,,,,0.0
0,100,0,33,0,100,0,0,2264,2263,2262,2266,2263,2264,2265,2263,0,318,772,5564,2782,463,3240,12821,77,,,,,,,0.0
66,100,33,0,25,75,0,0,2265,2262,2264,2264,2264,2267,2271,2264,63,318,772,5409,2782,618,3240,12821,77,,,,,,,0.0
33,75,25,25,0,100,50,0,2262,2267,2264,2265,2264,2264,2264,2262,1,318,772,5409,2782,463,3240,12666,76,,,,,,,0.0
33,100,0,0,0,75,0,0,2264,2263,2264,2264,2263,2264,2264,2264,0,318,772,5409,2782,618,3240,12821,77,,,,,,,0.0
50,100,0,33,0,66,33,25,2265,2266,2264,2263,2260,2264,2264,2260,67,318,772,5409,2782,618,3240,12821,77,,,,,,,
0,100,0,0,25,100,33,33,2263,2264,2265,2264,2265,2265,2262,2264,2,318,772,5409,2782,463,3240,12666,76,,,,,,,
0,100,33,0,25,50,0,0,2260,2262,2265,2265,2264,2264,2258,2264,0,318,772,5409,2782,618,3240,12821,77,,,,,,,0.0
33,100,0,0,0,100,25,33,2264,2264,2264,2264,2268,2264,2264,2265,64,318,772,5255,2782,618,3240,12667,76,,,,,,,0.0
0,100,40,0,0,100,0,0,2264,2264,2264,2261,2263,2264,2262,2262,0,318,772,5255,2782,463,3240,12512,75,,,,,,,0.0
60,100,0,0,33,50,0,0,2264,2262,2264,2264,2264,2264,2264,2264,51,318,772,5255,2782,618,3240,12667,76,,,,,,,
33,100,40,0,0,100,0,25,2262,2267,2263,2261,2263,2261,2265,2264,1,318,772,5255,2782,463,3240,12512,75,,,,,,,0.0
33,100,0,0,33,100,0,0,2264,2264,2264,2264,2263,2262,2265,2264,0,318,772,5255,2782,463,3240,12512,75,,,,,,,0.0
50,100,33,33,25,66,0,33,2264,2264,2264,2264,2264,2265,2264,2264,45,318,772,5100,2782,618,3240,12512,75,,,,,,,
33,100,0,0,0,100,0,0,2264,2265,2264,2262,2264,2264,2264,2264,3,318,773,5100,2782,463,3240,12358,74,,,,,,,0.0
33,100,33,33,0,66,0,0,2262,2264,2263,2264,2264,2262,2263,2264,0,318,773,5100,2782,463,3240,12358,74,,,,,,,0.0
0,100,25,33,0,75,33,0,2265,2264,2264,2264,2264,2265,2264,2264,90,318,773,5100,2782,463,3240,12358,74,,,,,,,0.0
33,100,0,0,25,100,0,0,2265,2264,2263,2264,2264,2262,2264,2264,0,318,773,4945,2783,463,3240,12204,73,,,,,,,0.0
0,100,25,50,0,66,0,40,2270,2264,2263,2265,2264,2265,2265,2263,14,318,773,4945,2782,463,3240,12203,73,,,,,,,0.0
0,100,0,0,25,100,33,0,2264,2269,2263,2265,2265,2263,2266,2260,95,318,773,4945,2783,463,3240,12204,73,,,,,,,0.0
50,100,0,0,33,100,0,25,2265,2265,2264,2265,2264,2257,2262,2265,0,318,773,4945,2783,463,3200,12164,73,,,,,,,0.0
25,100,50,25,0,50,0,0,2263,2261,2270,2264,2262,2264,2264,2264,6,318,773,4945,2783,463,3240,12204,73,,,,,,,0.0
0,100,50,0,0,100,0,0,2265,2264,2263,2263,2266,2260,2264,2264,15,318,773,4947,2783,463,3240,12206,73,,,,,,,
33,100,0,60,0,100,25,0,2265,2265,2265,2268,2262,2263,2269,2264,0,318,773,4947,2783,463,3240,12206,73,,,,,,,0.0
25,100,25,50,0,66,25,33,2265,2260,2264,2262,2263,2263,2263,2263,90,318,773,4947,2783,463,3240,12206,73,,,,,,,
0,100,0,25,0,100,0,25,2264,2262,2263,2263,2264,2263,2262,2264,0,318,773,4947,2783,463,3200,12166,73,,,,,,,
33,100,0,0,0,50,25,25,2261,2263,2262,2265,2264,2264,2264,2262,0,318,773,4947,2783,463,3240,12206,73,,,,,,,0.0
25,100,0,33,0,100,33,100,2264,2264,2264,2265,2263,2270,2263,2264,75,318,773,4947,2783,463,3240,12206,73,,,,,,,0.0
66,100,80,75,0,100,100,100,2267,2265,2261,2265,2264,2265,2264,2265,1,318,772,5255,2782,463,3240,12512,75,,,,,,,0.0
100,100,100,100,33,66,66,50,2264,2260,2264,2264,2265,2264,2265,2265,34,318,772,5564,2782,618,3240,12976,78,,,,,,,0.0
100,100,100,100,0,100,100,66,2265,2265,2265,2265,2265,2265,2265,2264,5,318,772,5718,2782,617,3240,13129,79,,,,,,,
100,100,100,100,20,75,100,50,2262,2267,2263,2265,2264,2264,2265,2264,0,318,772,6179,2780,617,3240,13588,81,,,,,,,0.0
100,100,100,100,0,66,100,66,2265,2265,2264,2264,2264,2264,2264,2264,98,318,772,6334,2780,617,3240,13743,82,,,,,,,0.0
100,100,100,100,0,100,100,33,2264,2264,2264,2265,2266,2263,2266,2269,0,318,772,6488,2780,617,3240,13897,83,,,,,,,0.0
0,100,50,50,75,66,50,75,2264,2265,2264,2264,2265,2262,2262,2265,0,318,772,6643,2935,617,3240,14207,85,,,,,,,0.0
33,100,50,100,66,100,25,50,2264,2265,2263,2264,2264,2263,2264,2265,66,318,772,6640,2935,617,3240,14204,85,,,,,,,0.0
33,100,100,100,100,100,0,100,2265,2264,2264,2264,2264,2263,2264,2265,0,318,772,6795,2934,617,3280,14398,86,,,,,,,0.0
33,100,25,66,25,66,0,25,2264,2264,2264,2263,2264,2264,2263,2263,0,318,772,6795,2934,617,3280,14398,86,,,,,,,0.0
50,100,0,100,0,75,0,0,2265,2263,2264,2264,2264,2264,2264,2260,74,318,772,6795,2934,617,3280,14398,86,,,,,,,
0,100,0,0,33,100,0,0,2263,2261,2264,2264,2262,2264,2264,2262,0,318,772,6640,2935,617,3240,14204,85,,,,,,,
25,100,50,50,66,66,33,50,2264,2264,2264,2264,2264,2265,2265,2263,0,318,772,6640,2935,617,3280,14244,85,,,,,,,0.0
33,100,25,0,0,100,25,0,2263,2263,2264,2262,2264,2264,2265,2264,79,318,772,6640,2935,617,3240,14204,85,,,,,,,0.0
0,100,0,0,33,100,0,0,2264,2264,2264,2264,2265,2264,2265,2264,0,318,772,6488,2935,617,3240,14052,84,,,,,,,0.0
50,100,0,50,0,50,100,33,2265,2263,2264,2264,2265,2265,2264,2263,1,318,772,6488,2935,617,3240,14052,84,,,,,,,
0,100,0,0,33,100,75,0,2265,2265,2265,2264,2264,2263,2264,2264,94,318,772,6488,2935,617,3240,14052,84,,,,,,,
33,100,33,0,33,100,33,0,2264,2261,2260,2264,2266,2263,2265,2265,0,318,772,6334,2935,617,3240,13898,83,,,,,,,0.0
0,100,25,0,0,66,33,0,2265,2264,2264,2264,2265,2265,2265,2265,0,318,772,6179,2935,617,3240,13743,82,,,,,,,
33,100,0,0,0,100,25,25,2265,2265,2264,2265,2264,2265,2263,2264,67,318,772,6025,2935,617,3240,13589,81,,,,,,,0.0
0,100,0,0,50,100,0,0,2264,2264,2263,2256,2264,2264,2263,2265,0,318,772,6025,2780,617,3240,13434,80,,,,,,,0.0
0,100,0,75,50,50,25,0,2264,2264,2264,2264,2265,2264,2265,2263,0,318,772,6025,2780,617,3240,13434,80,,,,,,,
50,100,33,100,0,100,33,25,2264,2260,2266,2262,2265,2264,2264,2265,92,318,772,6025,2780,617,3240,13434,80,,,,,,,0.0
50,100,33,33,0,100,33,0,2265,2265,2263,2264,2265,2265,2264,2265,0,318,772,6025,2780,617,3240,13434,80,,,,,,,
0,100,25,0,25,33,0,0,2264,2262,2262,2264,2263,2264,2263,2264,0,318,772,5870,2780,617,3240,13279,80,,,,,,,0.0
33,100,0,33,0,100,33,0,2265,2263,2263,2262,2265,2264,2261,2259,44,318,772,5870,2782,617,3240,13281,80,,,,,,,0.0
33,100,0,0,0,100,25,33,2264,2263,2265,2264,2268,2264,2264,2263,0,318,772,5718,2782,463,3240,12975,78,,,,,,,0.0
33,100,50,0,25,66,0,33,2265,2264,2263,2265,2265,2264,2267,2261,0,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
0,100,25,66,0,100,0,0,2264,2261,2264,2264,2266,2264,2264,2265,68,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
25,100,33,0,25,100,25,33,2263,2261,2264,2264,2265,2262,2264,2265,0,318,772,5718,2782,463,3240,12975,78,,,,,,,
33,100,33,33,50,33,0,100,2264,2264,2265,2264,2265,2264,2264,2264,6,318,772,5718,2782,618,3240,13130,79,,,,,,,
50,100,0,25,100,33,0,0,2265,2264,2264,2265,2264,2265,2265,2265,17,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
0,100,0,33,100,33,0,0,2263,2264,2268,2257,2265,2265,2262,2263,0,318,772,5564,2782,463,3240,12821,77,,,,,,,
33,100,33,0,50,0,0,25,2264,2266,2265,2266,2262,2265,2266,2265,0,318,772,5564,2782,463,3240,12821,77,,,,,,,0.0
0,100,0,33,0,100,0,0,2264,2264,2259,2263,2264,2263,2264,2265,89,318,772,5564,2782,463,3240,12821,77,,,,,,,
33,100,0,0,0,100,0,0,2264,2259,2264,2265,2265,2265,2259,2264,0,318,772,5564,2782,463,3200,12781,77,,,,,,,0.0
33,100,25,0,0,66,25,0,2264,2265,2262,2263,2264,2264,2260,2264,0,318,772,5409,2782,463,3240,12666,76,,,,,,,0.0
50,100,50,0,0,100,33,33,2263,2264,2263,2265,2264,2264,2263,2263,42,318,772,5409,2782,463,3240,12666,76,,,,,,,0.0
100,100,75,75,0,100,0,33,2264,2265,2265,2266,2261,2266,2262,2264,0,318,772,5564,2782,463,3240,12821,77,,,,,,,0.0
40,100,50,50,40,75,40,0,2262,2264,2262,2263,2264,2264,2259,2264,0,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
50,100,66,50,50,100,100,60,2262,2265,2265,2265,2264,2264,2265,2264,72,318,772,5718,2782,618,3240,13130,79,,,,,,,0.0
50,100,33,33,25,50,100,100,2267,2264,2264,2264,2262,2266,2268,2269,0,318,772,5870,2782,463,3240,13127,79,,,,,,,
25,100,33,33,33,0,33,100,2264,2264,2262,2265,2264,2264,2264,2265,0,318,772,6025,2780,617,3240,13434,80,,,,,,,
25,100,0,25,100,25,0,100,2267,2264,2264,2266,2263,2264,2265,2265,94,318,772,5870,2780,617,3240,13279,80,,,,,,,
0,100,80,75,100,75,25,100,2265,2274,2268,2266,2263,2265,2262,2265,0,318,772,6179,2780,617,3240,13588,81,,,,,,,0.0
0,100,50,66,50,66,50,100,2265,2265,2264,2263,2264,2261,2265,2265,0,318,772,6334,2935,617,3240,13898,83,,,,,,,0.0
100,100,33,50,0,100,75,100,2265,2264,2265,2260,2267,2264,2265,2264,73,318,772,6488,2935,617,3240,14052,84,,,,,,,0.0
75,100,50,50,0,100,66,100,2263,2264,2264,2265,2265,2264,2265,2264,0,318,772,6640,2935,617,3240,14204,85,,,,,,,
